 ESQUISTOSSOMOSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2023
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"314200 MIRABELA";-;-;-;-;2;4;-;-;1;2;1;1;11
"314210 MIRADOURO";-;-;-;1;-;-;-;-;-;-;-;-;1
"314330 MONTES CLAROS";4;1;-;2;2;2;1;3;8;15;11;27;76
"314430 NANUQUE";1;-;1;1;4;1;2;1;-;-;-;-;11
"314435 NAQUE";2;-;-;-;-;-;-;-;2;1;-;-;5
"314467 NOVA BELEM";6;10;7;9;7;5;5;3;3;8;5;6;74
"314480 NOVA LIMA";2;2;1;-;5;2;3;1;1;2;-;1;20
"314490 NOVA MODICA";-;6;5;6;4;5;2;7;5;10;1;1;52
"314520 NOVA SERRANA";1;-;3;2;1;2;4;2;1;2;-;2;20
"314580 ONCA DE PITANGUI";-;-;-;-;-;-;2;-;-;-;-;-;2
"314590 OURO BRANCO";-;-;-;-;-;-;-;-;-;-;-;1;1
"314710 PARA DE MINAS";-;-;-;-;-;-;-;-;1;-;-;-;1
"314770 PASSA TEMPO";-;-;-;-;-;-;-;-;-;-;1;-;1
"314840 PAULISTAS";2;7;9;17;13;8;7;9;9;9;5;2;97
"314860 PECANHA";-;-;-;-;-;-;1;-;-;-;-;-;1
"314880 PEDRA DO ANTA";-;-;-;-;-;-;-;-;1;-;-;-;1
"314970 PERDIGAO";1;-;-;-;-;-;-;-;-;-;-;-;1
"315000 PESCADOR";-;-;-;-;-;1;-;-;-;1;-;-;2
"315050 PIMENTA";-;1;-;-;-;-;-;-;-;-;-;-;1
"315053 PINGO-D'AGUA";1;-;1;1;-;-;-;-;-;-;-;-;3
"315120 PIRAPORA";-;-;1;-;-;-;-;-;-;-;-;1;2
"315140 PITANGUI";-;-;-;-;-;-;1;-;-;1;-;-;2
"315150 PIUMHI";2;-;-;-;-;1;1;1;-;-;-;-;5
"315210 PONTE NOVA";1;3;-;2;-;2;1;2;1;3;1;1;17
"315230 PORTO FIRME";-;-;-;-;-;-;-;-;1;-;-;-;1
"315280 PRATA";-;-;-;-;-;-;1;-;-;-;-;-;1
"315360 PRUDENTE DE MORAIS";-;-;-;-;1;-;-;-;-;-;-;-;1
"315390 RAPOSOS";-;-;1;-;-;-;-;-;-;-;-;-;1
"315400 RAUL SOARES";2;2;4;5;4;3;4;3;3;3;5;6;44
"315460 RIBEIRAO DAS NEVES";1;-;-;-;-;1;-;-;-;-;-;-;2
"315490 RIO CASCA";1;-;-;-;-;-;-;-;2;-;-;-;3
"315500 RIO DOCE";-;-;-;-;-;-;-;-;1;-;-;-;1
"315630 RODEIRO";-;-;-;-;1;-;-;-;-;-;-;-;1
"315650 RUBELITA";-;-;-;-;-;-;-;-;-;1;-;-;1
"315700 SALINAS";-;-;-;-;1;-;-;-;-;-;-;-;1
"315720 SANTA BARBARA";-;-;-;-;-;-;-;1;-;-;-;-;1
"315740 SANTA CRUZ DO ESCALVADO";1;-;-;-;1;1;1;1;-;1;-;1;7
"315770 SANTA JULIANA";-;-;1;-;-;-;-;-;-;-;-;-;1
"315780 SANTA LUZIA";1;1;-;2;1;-;-;-;2;2;-;1;10
"315810 SANTA MARIA DO SALTO";2;-;-;-;-;-;-;-;-;-;-;-;2
"315890 SANTANA DO MANHUACU";-;-;1;-;-;1;-;-;-;-;-;-;2
"315895 SANTANA DO PARAISO";1;-;1;1;1;4;1;3;1;-;2;1;16
"315910 SANTANA DOS MONTES";-;-;-;-;-;-;2;-;-;-;-;-;2
"315950 SANTA RITA DO ITUETO";-;1;-;-;3;1;1;-;-;-;-;-;6
"316010 SANTO ANTONIO DO GRAMA";-;3;7;-;1;-;1;2;1;2;4;2;23
"316040 SANTO ANTONIO DO MONTE";1;-;-;-;-;-;-;-;1;-;1;-;3
"316095 SAO DOMINGOS DAS DORES";-;5;8;12;9;10;5;14;3;6;4;9;85
"316110 SAO FRANCISCO";1;-;-;-;-;-;-;-;-;-;-;-;1
"316160 SAO GERALDO DA PIEDADE";-;-;-;-;8;12;12;13;3;2;-;-;50
"316190 SAO GONCALO DO RIO ABAIXO";-;1;-;1;1;2;-;-;-;-;-;-;5
"316210 SAO GOTARDO";-;1;-;-;-;-;-;-;-;-;-;-;1
"316225 SAO JOAO DA LAGOA";1;1;-;-;-;-;1;1;-;-;-;-;4
"316240 SAO JOAO DA PONTE";-;-;1;-;-;-;1;-;-;-;-;-;2
"316245 SAO JOAO DAS MISSOES";-;1;-;-;-;-;-;-;-;-;-;-;1
"316250 SAO JOAO DEL REI";-;-;-;-;-;2;-;-;-;-;-;-;2
"316280 SAO JOAO EVANGELISTA";1;1;-;-;-;-;-;-;-;-;-;-;2
"316295 SAO JOSE DA LAPA";-;-;-;-;-;-;-;-;1;1;1;-;3
"316360 SAO JOSE DO MANTIMENTO";-;-;-;-;-;-;4;1;1;-;3;-;9
"316390 SAO PEDRO DA UNIAO";-;-;1;-;-;-;-;-;-;-;-;-;1
"316400 SAO PEDRO DOS FERROS";2;1;1;3;1;1;1;-;-;2;-;-;12
"316410 SAO PEDRO DO SUACUI";-;-;2;-;-;1;15;10;7;11;3;6;55
"316420 SAO ROMAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"316447 SAO SEBASTIAO DO ANTA";-;-;-;-;-;-;1;-;-;-;-;-;1
"316460 SAO SEBASTIAO DO OESTE";1;-;-;-;-;-;-;-;-;-;-;-;1
"316500 SAO TIAGO";-;1;-;-;-;-;-;-;-;-;-;-;1
"316556 SEM-PEIXE";1;-;-;-;-;3;1;-;1;-;-;-;6
"316670 SERRA DOS AIMORES";-;-;-;1;-;-;1;-;1;-;-;-;3
"316710 SERRO";-;-;-;-;-;-;-;-;-;-;-;1;1
"316720 SETE LAGOAS";-;-;-;-;-;-;-;-;-;-;-;1;1
"316730 SILVEIRANIA";1;-;-;-;-;-;-;-;-;-;-;-;1
"316800 TAIOBEIRAS";-;1;-;-;-;-;-;-;-;-;-;-;1
"316860 TEOFILO OTONI";-;-;1;-;-;-;-;-;-;-;-;-;1
"316870 TIMOTEO";-;1;-;-;-;-;1;-;-;-;-;-;2
"316970 TURMALINA";-;-;1;-;-;-;-;-;-;-;-;-;1
"317000 UBAI";-;-;-;1;-;1;-;-;1;-;-;-;3
"317010 UBERABA";-;-;-;-;-;-;-;-;1;1;-;-;2
"317020 UBERLANDIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"317050 URUCANIA";-;-;-;-;-;-;1;2;-;-;-;-;3
"317130 VICOSA";-;-;-;-;-;-;1;-;-;-;-;-;1
"317190 VIRGOLANDIA";2;-;-;-;2;-;-;-;-;-;-;1;5
"317200 VISCONDE DO RIO BRANCO";-;1;-;-;-;-;-;-;-;-;-;-;1
"330010 ANGRA DOS REIS";1;-;-;-;-;1;-;-;1;-;-;-;3
"330040 BARRA MANSA";-;-;-;-;-;-;1;-;-;-;-;-;1
"330045 BELFORD ROXO";-;1;-;-;-;-;-;-;-;-;-;-;1
"330100 CAMPOS DOS GOYTACAZES";-;-;-;-;-;-;-;-;-;1;-;-;1
"330160 DUAS BARRAS";2;1;-;-;-;2;-;1;1;1;-;-;8
"330187 IGUABA GRANDE";-;-;-;-;-;-;1;-;-;-;-;-;1
"330220 ITAPERUNA";-;-;-;-;1;-;-;1;1;-;-;-;3
"330240 MACAE";-;-;2;-;1;-;-;-;-;-;-;-;3
"330250 MAGE";-;-;-;-;1;-;-;-;-;-;-;-;1
"330330 NITEROI";-;-;-;-;-;1;-;-;-;-;-;-;1
"330350 NOVA IGUACU";-;1;-;-;-;1;-;-;-;-;1;-;3
"330360 PARACAMBI";-;1;-;-;-;-;-;-;-;-;-;-;1
"330410 PORCIUNCULA";10;11;-;4;6;4;6;1;3;-;-;-;45
"330420 RESENDE";-;-;-;-;-;-;1;1;-;-;-;-;2
"330455 RIO DE JANEIRO";-;-;1;-;1;3;1;1;-;5;1;1;14
"330490 SAO GONCALO";-;2;-;-;-;-;-;-;-;-;-;-;2
"330510 SAO JOAO DE MERITI";-;-;-;-;-;-;1;-;-;-;-;-;1
"330520 SAO PEDRO DA ALDEIA";-;-;-;-;-;-;1;-;-;-;-;-;1
"330580 TERESOPOLIS";-;-;-;3;-;-;1;-;-;-;-;-;4
"330630 VOLTA REDONDA";-;-;-;-;-;1;-;-;-;-;-;-;1
"350160 AMERICANA";-;-;-;-;-;1;-;-;-;-;-;-;1
"350320 ARARAQUARA";-;-;-;-;-;-;-;-;-;-;1;-;1
"350410 ATIBAIA";-;-;-;1;-;-;-;1;1;-;-;-;3
"350550 BARRETOS";-;-;-;-;-;-;-;-;-;1;-;-;1
"350570 BARUERI";-;-;-;-;1;-;-;-;-;-;-;-;1
"350635 BERTIOGA";-;-;-;-;-;1;-;1;-;-;-;-;2
"350670 BOA ESPERANCA DO SUL";-;-;-;-;1;-;-;-;-;-;-;-;1
"350920 CAJAMAR";-;-;-;-;-;-;-;-;-;-;-;1;1
"350950 CAMPINAS";-;1;2;-;2;-;1;-;2;2;-;1;11
"351040 CAPIVARI";-;-;-;-;-;-;-;-;-;1;-;1;2
"351050 CARAGUATATUBA";-;-;-;-;-;-;-;-;-;-;-;1;1
"351060 CARAPICUIBA";-;-;-;-;-;-;-;1;-;1;-;-;2
"351150 CERQUILHO";-;-;2;-;-;-;-;-;-;-;-;-;2
"351300 COTIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"351630 FRANCISCO MORATO";-;-;-;1;-;-;-;-;-;-;-;-;1
"351840 GUARATINGUETA";-;-;-;-;-;1;-;-;-;-;-;1;2
"351860 GUARIBA";-;-;-;-;-;-;-;-;-;-;-;1;1
"351870 GUARUJA";-;-;-;-;-;-;-;-;-;1;-;-;1
"351905 HOLAMBRA";-;-;-;-;-;1;-;-;-;-;-;-;1
"351907 HORTOLANDIA";1;1;2;1;3;-;-;-;-;1;1;1;11
"352040 ILHABELA";-;1;1;-;1;-;-;-;-;-;-;-;3
"352042 ILHA COMPRIDA";-;-;-;-;-;1;-;-;-;-;-;-;1
"352044 ILHA SOLTEIRA";-;-;-;-;-;-;-;-;-;-;-;1;1
"352050 INDAIATUBA";1;-;1;-;-;-;1;-;1;-;-;1;5
"352210 ITANHAEM";-;-;-;-;1;-;-;-;-;-;1;-;2
"352220 ITAPECERICA DA SERRA";-;-;1;-;-;-;1;-;-;-;-;-;2
"352250 ITAPEVI";1;-;-;-;-;-;-;-;-;-;-;-;1
"352260 ITAPIRA";-;-;-;-;1;-;-;-;-;-;-;-;1
"352340 ITATIBA";-;-;-;-;-;-;-;-;-;1;-;-;1
"352470 JAGUARIUNA";-;-;1;-;-;-;-;-;-;-;-;-;1
"352670 LEME";1;-;-;-;-;-;-;-;-;-;-;-;1
"352930 MATAO";-;-;-;-;-;-;-;-;-;-;1;-;1
"352940 MAUA";-;-;-;1;-;-;-;1;-;-;-;-;2
"352990 MIRACATU";-;-;-;-;1;-;-;-;-;-;-;-;1
"353180 MONTE MOR";-;-;-;-;-;-;-;-;-;-;-;2;2
"353340 NOVA ODESSA";-;-;-;-;-;-;-;-;-;1;-;-;1
"353350 NOVO HORIZONTE";-;1;-;-;-;-;-;-;-;-;-;-;1
"353620 PARIQUERA-ACU";1;1;-;-;-;-;-;-;-;-;-;-;2
"353715 PEDRINHAS PAULISTA";1;-;-;-;-;-;-;-;-;-;-;-;1
"353800 PINDAMONHANGABA";-;-;2;-;2;-;-;-;-;-;-;-;4
"353870 PIRACICABA";-;-;-;-;-;-;-;-;-;-;-;1;1
"353930 PIRASSUNUNGA";-;-;1;-;-;-;1;-;-;-;-;-;2
"354020 PONTAL";1;1;-;-;-;-;-;-;-;-;-;-;2
"354070 PORTO FERREIRA";-;1;-;-;-;1;-;-;1;-;-;-;3
"354130 PRESIDENTE EPITACIO";-;1;-;-;-;-;-;-;-;-;-;-;1
"354270 RESTINGA";-;-;-;-;-;-;-;-;-;-;1;-;1
"354340 RIBEIRAO PRETO";1;1;1;-;2;1;2;-;-;-;-;-;8
"354520 SALTO";-;-;-;-;-;-;-;1;-;-;-;-;1
"354680 SANTA ISABEL";-;-;-;-;-;-;-;1;-;-;-;-;1
"354780 SANTO ANDRE";1;-;-;-;1;-;1;-;-;-;-;-;3
"354850 SANTOS";-;-;1;-;-;1;-;-;-;1;-;-;3
"354870 SAO BERNARDO DO CAMPO";2;-;-;-;-;-;-;-;1;-;-;-;3
"354880 SAO CAETANO DO SUL";-;-;-;-;-;1;-;-;-;-;-;-;1
"354980 SAO JOSE DO RIO PRETO";-;-;1;-;1;-;-;-;-;-;-;-;2
"355020 SAO MIGUEL ARCANJO";-;-;-;-;-;-;-;-;-;-;-;1;1
"355030 SAO PAULO";5;10;6;3;6;9;1;7;6;3;4;4;64
"355070 SAO SEBASTIAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"355170 SERTAOZINHO";2;1;2;-;1;-;1;-;1;-;-;2;10
"355210 SOCORRO";-;-;-;-;-;1;-;-;-;-;-;-;1
"355240 SUMARE";-;-;3;1;-;-;-;-;-;-;-;-;4
"355280 TABOAO DA SERRA";-;-;-;-;-;-;-;-;1;-;-;-;1
"355410 TAUBATE";-;-;1;-;1;-;-;-;-;-;-;-;2
"355620 VALINHOS";-;-;-;-;-;-;-;-;-;-;-;1;1
"355630 VALPARAISO";-;-;1;-;-;-;-;-;-;-;-;-;1
"355645 VARGEM GRANDE PAULISTA";-;-;1;-;-;-;-;-;-;-;-;-;1
"355690 VISTA ALEGRE DO ALTO";-;1;-;-;-;-;-;-;-;-;-;-;1
"355700 VOTORANTIM";-;-;-;-;1;-;-;-;-;-;-;-;1
"410240 BANDEIRANTES";-;1;-;-;-;-;-;-;-;-;-;-;1
"410400 CAMPINA GRANDE DO SUL";-;-;-;-;-;-;-;-;-;-;1;-;1
"410690 CURITIBA";-;-;2;-;-;1;-;1;-;-;-;-;4
"410780 FLORAI";-;-;-;-;-;-;-;-;-;-;1;-;1
"410840 FRANCISCO BELTRAO";1;-;-;-;1;-;-;-;-;-;-;-;2
"411460 MARECHAL CANDIDO RONDON";-;1;-;-;-;-;-;-;-;1;-;-;2
"411520 MARINGA";-;1;-;-;-;-;-;-;-;-;-;-;1
"411722 NOVA SANTA ROSA";-;-;-;1;-;-;-;-;-;-;-;-;1
"411790 PALOTINA";-;-;-;-;-;1;-;-;-;-;-;-;1
"411915 PINHAIS";-;-;-;-;-;-;-;-;-;-;1;-;1
"412070 QUATIGUA";-;-;-;-;-;-;-;-;-;1;-;-;1
"412190 RIBEIRAO DO PINHAL";-;-;1;-;-;-;-;-;-;-;-;-;1
"412750 TIBAGI";-;-;-;-;-;-;-;-;1;-;-;-;1
"420200 BALNEARIO CAMBORIU";-;-;-;-;-;-;-;-;-;-;-;1;1
"420290 BRUSQUE";-;-;-;-;-;1;-;1;-;2;-;-;4
"420540 FLORIANOPOLIS";-;-;1;-;-;1;-;-;-;-;-;-;2
"420890 JARAGUA DO SUL";-;1;-;1;-;-;-;-;-;-;-;-;2
"420910 JOINVILLE";-;-;-;-;-;-;-;-;-;1;-;-;1
"421750 SEARA";1;-;1;-;-;-;-;1;-;-;-;-;3
"430510 CAXIAS DO SUL";-;-;-;-;-;1;-;-;-;-;-;-;1
"431690 SANTA MARIA";-;-;-;-;1;-;-;-;-;-;-;-;1
"500070 ANASTACIO";-;-;-;-;1;-;-;-;-;-;-;-;1
"500570 NAVIRAI";-;-;-;-;-;-;-;-;-;-;1;1;2
"510020 AGUA BOA";-;-;-;-;-;-;1;-;-;-;-;-;1
"510330 COMODORO";-;-;-;-;-;-;-;-;-;-;-;1;1
"510345 DENISE";-;1;-;-;-;-;-;1;-;-;-;-;2
"510525 LUCAS DO RIO VERDE";-;-;-;-;-;1;-;-;-;1;-;-;2
"510760 RONDONOPOLIS";-;1;-;-;-;-;-;-;-;-;-;-;1
"510792 SORRISO";-;-;-;-;-;-;1;-;-;-;-;-;1
"510840 VARZEA GRANDE";-;1;-;-;-;-;-;-;-;-;-;-;1
"521880 RIO VERDE";-;-;-;-;-;-;1;-;-;-;1;-;2
"530010 BRASILIA";1;-;1;1;1;1;-;-;-;1;-;2;8
"Total";232;235;281;217;301;279;292;285;222;408;141;166;3059
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso)
 e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha UF de residência,
 na Coluna Ano de 1ºs sintomas, em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
 Dados referentes à vigilância passiva em áreas não endêmicas.
 Dados a partir 2020 do Espírito Santo não estão disponíveis neste sistema, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo
 estado desde janeiro de 2020.
 Ver também dados da busca ativa de casos enviados ao Programa de Controle de Esquistossomose/SVS/MS no site
 https://datasus.saude.gov.br/acesso-a-informacao/programa-de-controle-da-esquistossomose-pce/
 Dados de 2007 e 2008 atualizados em 02/07/2012.
 Dados de 2009 atualizados em 27/12/2012.
 Dados de 2010 atualizados em 04/11/2013.
 Dados de 2011 atualizados em 29/08/2014.
 Dados de 2012 atualizados em 01/06/2015.
 Dados de 2013 atualizados em 18/12/2017.
 Dados de 2014 atualizados em 17/12/2018.
 Dados de 2015 atualizados em 26/11/2018.
 Dados de 2016 atualizados em 16/09/2019.
 Dados de 2017 atualizados em 24/04/2020.
 Dados de 2018 e 2019 atualizados em 22/08/2022.
 Dados de 2020 atualizados em 25/01/2024, dados sujeitos à revisão.
 Dados de 2021 atualizados em 04/01/2024, dados sujeitos à revisão.
 Dados de 2022 atualizados em 02/02/2024, dados sujeitos à revisão.
 Dados de 2023 atualizados em 26/01/2024, dados sujeitos à revisão.
 * Dados disponibilizados no TABNET em abril de 2024.
 
