 ESQUISTOSSOMOSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2016
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"316400 SAO PEDRO DOS FERROS";-;-;-;3;1;-;-;1;1;1;-;1;8
"316420 SAO ROMAO";1;-;-;-;-;-;-;-;-;-;-;-;1
"316460 SAO SEBASTIAO DO OESTE";-;-;1;-;-;-;-;-;-;-;-;-;1
"316553 SARZEDO";-;1;-;-;-;-;-;-;-;-;-;-;1
"316556 SEM-PEIXE";2;5;5;12;8;11;3;4;6;9;5;3;73
"316600 SENHORA DE OLIVEIRA";2;3;3;-;4;5;3;5;-;1;1;-;27
"316620 SENHORA DOS REMEDIOS";-;10;1;-;1;-;-;1;1;-;1;-;15
"316850 TEIXEIRAS";-;1;-;-;-;-;-;-;-;-;-;-;1
"316860 TEOFILO OTONI";-;1;-;-;-;-;1;-;-;-;1;-;3
"316870 TIMOTEO";-;-;-;-;-;-;-;-;-;1;-;-;1
"316900 TOCANTINS";-;-;-;-;-;-;-;-;-;1;-;1;2
"316990 UBA";4;2;3;6;5;3;10;2;10;7;5;9;66
"317000 UBAI";-;3;-;-;1;1;2;1;2;-;-;-;10
"317010 UBERABA";-;-;-;-;-;1;1;1;-;1;-;1;5
"317020 UBERLANDIA";-;-;1;-;-;2;-;1;-;-;-;-;4
"317030 UMBURATIBA";-;-;-;-;-;1;-;-;-;-;-;-;1
"317070 VARGINHA";-;-;-;-;-;-;-;-;-;-;1;-;1
"317120 VESPASIANO";-;-;-;1;1;-;-;-;-;1;-;-;3
"317130 VICOSA";-;-;-;-;-;-;1;2;-;-;-;-;3
"317160 VIRGEM DA LAPA";-;-;-;-;-;-;-;-;1;-;-;-;1
"317200 VISCONDE DO RIO BRANCO";-;-;-;-;-;1;-;1;-;-;-;-;2
"320040 ANCHIETA";-;-;-;1;-;-;-;-;-;-;-;1;2
"320060 ARACRUZ";1;2;2;1;2;-;-;-;-;1;-;-;9
"320100 BOA ESPERANCA";-;-;-;-;-;-;-;-;-;1;-;-;1
"320110 BOM JESUS DO NORTE";-;-;-;-;-;-;-;-;1;-;-;-;1
"320120 CACHOEIRO DE ITAPEMIRIM";-;-;-;-;1;-;-;-;-;-;-;-;1
"320130 CARIACICA";1;5;3;7;6;4;6;2;2;3;2;6;47
"320140 CASTELO";-;-;-;-;1;-;-;1;-;-;-;-;2
"320160 CONCEICAO DA BARRA";1;2;3;2;2;1;2;1;4;1;-;2;21
"320180 DIVINO DE SAO LOURENCO";-;-;-;1;1;-;-;-;-;-;-;-;2
"320190 DOMINGOS MARTINS";8;2;4;3;7;7;1;12;4;6;2;2;58
"320200 DORES DO RIO PRETO";1;2;-;-;-;-;-;2;1;1;-;-;7
"320220 FUNDAO";-;-;-;-;-;-;-;1;-;-;-;2;3
"320230 GUACUI";-;-;-;1;-;-;-;-;-;-;-;-;1
"320240 GUARAPARI";-;2;1;-;-;1;-;-;1;-;1;-;6
"320313 JOAO NEIVA";-;-;-;-;-;-;-;-;-;-;-;1;1
"320320 LINHARES";-;1;-;2;-;-;18;1;-;-;-;1;23
"320334 MARECHAL FLORIANO";-;-;-;-;1;1;2;-;1;-;-;-;5
"320340 MIMOSO DO SUL";-;-;-;-;-;-;-;-;-;1;-;-;1
"320360 MUCURICI";-;-;-;-;-;-;-;-;1;-;-;-;1
"320390 NOVA VENECIA";-;-;-;-;-;-;-;1;-;-;-;-;1
"320410 PINHEIROS";-;1;-;-;-;-;-;-;-;1;-;-;2
"320425 PONTO BELO";-;-;-;1;-;-;-;-;-;-;-;-;1
"320435 RIO BANANAL";1;1;-;1;-;-;-;1;-;-;-;-;4
"320455 SANTA MARIA DE JETIBA";1;1;-;-;-;-;-;2;4;6;1;3;18
"320460 SANTA TERESA";1;2;-;-;1;-;5;2;1;-;-;1;13
"320490 SAO MATEUS";-;2;-;1;-;-;-;1;-;-;-;-;4
"320500 SERRA";3;3;4;2;1;1;4;4;3;3;1;-;29
"320503 VARGEM ALTA";-;-;-;-;-;-;1;-;-;1;-;-;2
"320510 VIANA";1;2;-;-;-;-;-;-;-;-;-;-;3
"320515 VILA PAVAO";1;-;-;-;-;-;-;-;-;-;-;-;1
"320520 VILA VELHA";3;2;1;1;3;3;3;4;3;3;1;2;29
"320530 VITORIA";8;4;3;9;2;3;1;-;3;3;5;1;42
"330010 ANGRA DOS REIS";-;-;-;-;-;1;-;-;-;-;-;-;1
"330040 BARRA MANSA";-;-;-;-;-;-;-;1;-;-;-;-;1
"330045 BELFORD ROXO";-;-;-;-;1;-;-;-;-;-;-;-;1
"330160 DUAS BARRAS";1;2;2;-;-;-;-;-;-;-;1;1;7
"330220 ITAPERUNA";-;-;-;-;-;-;-;-;-;-;-;1;1
"330227 JAPERI";-;-;1;-;-;-;-;-;-;-;-;-;1
"330240 MACAE";-;-;1;-;-;-;1;-;-;-;-;-;2
"330330 NITEROI";1;-;2;-;-;2;-;-;-;-;2;2;9
"330340 NOVA FRIBURGO";-;-;-;-;-;-;-;-;-;1;-;-;1
"330360 PARACAMBI";-;-;-;1;-;-;-;-;-;-;-;-;1
"330410 PORCIUNCULA";3;-;7;3;5;1;5;4;2;3;5;1;39
"330455 RIO DE JANEIRO";1;1;-;1;3;5;2;-;2;-;-;1;16
"330475 SAO FRANCISCO DE ITABAPOANA";1;-;-;-;-;-;-;-;-;-;-;-;1
"330615 VARRE-SAI";-;-;1;-;-;1;-;-;-;-;-;-;2
"330630 VOLTA REDONDA";-;-;-;-;1;-;-;-;1;-;-;-;2
"350160 AMERICANA";-;-;-;1;-;-;-;-;1;-;-;-;2
"350190 AMPARO";-;-;-;-;-;-;-;1;-;-;-;1;2
"350390 ARUJA";-;-;-;-;-;-;-;-;-;-;-;1;1
"350410 ATIBAIA";-;2;1;-;-;-;1;1;-;-;-;4;9
"350530 BARRA BONITA";-;-;-;-;-;-;-;1;-;-;-;-;1
"350560 BARRINHA";-;1;-;-;-;-;-;-;-;-;-;-;1
"350600 BAURU";-;-;-;-;1;-;1;-;-;-;-;-;2
"350610 BEBEDOURO";-;-;-;-;-;-;-;-;-;-;-;1;1
"350640 BILAC";-;-;-;-;-;-;-;-;1;-;-;-;1
"350650 BIRIGUI";-;-;-;-;-;1;-;-;-;-;-;-;1
"350760 BRAGANCA PAULISTA";-;-;1;-;-;-;-;-;-;-;-;-;1
"350790 BROTAS";1;-;-;-;-;-;-;-;-;-;-;-;1
"350810 BURITAMA";-;-;-;-;1;-;-;-;-;-;-;-;1
"350840 CABREUVA";-;-;1;-;-;-;-;-;-;1;-;-;2
"350950 CAMPINAS";2;4;4;7;1;-;6;3;4;7;-;6;44
"350960 CAMPO LIMPO PAULISTA";-;1;1;-;-;-;-;1;1;-;-;-;4
"350970 CAMPOS DO JORDAO";-;-;-;-;-;-;-;-;-;-;1;-;1
"351030 CAPELA DO ALTO";-;-;-;-;-;-;-;-;-;1;-;-;1
"351040 CAPIVARI";-;-;-;-;-;-;-;-;-;-;1;-;1
"351050 CARAGUATATUBA";-;2;-;-;1;1;-;-;-;-;-;-;4
"351060 CARAPICUIBA";1;-;-;-;-;-;-;-;-;-;-;-;1
"351110 CATANDUVA";-;-;-;-;-;-;2;-;-;-;-;-;2
"351150 CERQUILHO";-;-;-;-;1;-;-;-;-;-;-;-;1
"351240 CORDEIROPOLIS";-;-;-;-;-;-;-;-;-;-;1;-;1
"351280 COSMOPOLIS";1;-;-;-;-;-;-;-;-;-;-;-;1
"351300 COTIA";1;2;-;1;-;-;1;1;-;2;-;1;9
"351340 CRUZEIRO";-;-;-;-;-;-;-;-;-;1;-;-;1
"351350 CUBATAO";1;-;1;-;-;-;-;-;-;-;-;-;2
"351380 DIADEMA";-;-;-;-;-;-;-;-;1;-;-;-;1
"351500 EMBU DAS ARTES";-;1;1;-;1;-;-;-;-;-;-;-;3
"351518 ESPIRITO SANTO DO PINHAL";-;-;1;-;-;-;-;-;-;-;-;-;1
"351520 ESTRELA D'OESTE";-;-;-;-;-;-;-;-;-;1;-;-;1
"351570 FERRAZ DE VASCONCELOS";-;1;-;1;-;-;-;1;-;-;-;-;3
"351630 FRANCISCO MORATO";-;1;-;-;-;-;-;-;-;-;-;-;1
"351880 GUARULHOS";3;-;2;2;1;1;-;-;4;2;1;-;16
"351905 HOLAMBRA";-;-;1;-;-;-;-;-;-;-;-;-;1
"351907 HORTOLANDIA";-;-;-;-;-;-;-;-;-;1;-;-;1
"352040 ILHABELA";1;-;-;1;1;1;1;-;-;1;1;2;9
"352050 INDAIATUBA";-;1;1;-;2;2;-;-;-;-;1;-;7
"352140 IRACEMAPOLIS";1;-;-;-;-;3;3;-;-;-;-;-;7
"352210 ITANHAEM";-;-;1;-;-;-;-;-;-;-;-;1;2
"352220 ITAPECERICA DA SERRA";-;1;-;1;-;-;-;-;-;-;-;-;2
"352230 ITAPETININGA";-;-;-;-;-;-;-;-;-;1;-;-;1
"352250 ITAPEVI";1;-;2;-;1;1;1;1;1;-;1;2;11
"352260 ITAPIRA";-;-;3;-;-;-;-;-;-;-;-;-;3
"352310 ITAQUAQUECETUBA";1;2;1;-;-;1;1;-;1;2;-;-;9
"352340 ITATIBA";-;1;-;-;-;1;3;-;-;-;-;1;6
"352390 ITU";-;-;1;2;1;-;-;-;-;1;-;-;5
"352470 JAGUARIUNA";-;-;-;-;-;-;2;-;-;-;-;-;2
"352520 JARINU";-;-;-;-;-;-;-;-;-;-;-;1;1
"352530 JAU";-;-;1;-;-;-;-;-;-;-;-;-;1
"352590 JUNDIAI";2;-;-;2;1;1;1;1;3;1;2;-;14
"352670 LEME";-;1;-;-;-;1;-;-;-;-;-;-;2
"352690 LIMEIRA";-;1;1;-;1;-;-;-;-;-;-;-;3
"352720 LORENA";-;2;-;-;-;-;-;-;-;-;-;-;2
"352730 LOUVEIRA";1;-;-;-;-;-;-;-;-;-;-;-;1
"352840 MAIRINQUE";-;-;1;-;-;-;-;-;-;1;-;-;2
"352940 MAUA";-;-;-;-;-;-;-;-;-;-;-;1;1
"353060 MOGI DAS CRUZES";-;-;-;-;-;-;-;-;-;-;-;1;1
"353070 MOGI GUACU";-;-;-;-;-;-;-;1;-;-;-;-;1
"353080 MOGI MIRIM";-;-;-;-;-;1;-;-;-;-;-;-;1
"353140 MONTE APRAZIVEL";-;1;1;-;1;1;3;-;-;-;-;3;10
"353270 NIPOA";-;2;-;-;-;-;-;-;-;-;-;-;2
"353340 NOVA ODESSA";1;-;-;1;1;-;1;1;1;-;-;-;6
"353440 OSASCO";-;-;-;-;-;1;-;-;-;-;-;-;1
"353470 OURINHOS";1;2;-;-;1;-;2;1;-;-;-;-;7
"353550 PARAGUACU PAULISTA";-;-;-;-;1;-;1;-;-;-;-;-;2
"353650 PAULINIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"353710 PEDREIRA";-;1;-;-;-;-;-;-;-;-;-;-;1
"353760 PERUIBE";-;-;-;-;-;-;-;-;-;-;1;-;1
"353850 PIQUETE";-;-;-;-;-;-;-;-;-;-;-;1;1
"353860 PIRACAIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"353870 PIRACICABA";-;-;-;-;1;-;-;-;-;-;-;-;1
"353900 PIRANGI";-;-;-;-;-;1;-;-;-;-;-;-;1
"353930 PIRASSUNUNGA";-;-;-;-;1;-;-;-;-;-;-;-;1
"354020 PONTAL";-;-;-;-;-;-;-;-;-;-;1;-;1
"354070 PORTO FERREIRA";-;1;-;-;-;-;2;-;-;-;1;-;4
"354150 PRESIDENTE VENCESLAU";-;-;-;-;-;-;-;-;1;-;-;-;1
"354260 REGISTRO";-;-;-;-;1;-;-;-;-;-;-;-;1
"354290 RIBEIRAO BONITO";-;-;-;-;-;-;-;-;-;1;-;-;1
"354330 RIBEIRAO PIRES";-;-;-;-;-;1;-;-;-;-;-;-;1
"354340 RIBEIRAO PRETO";2;-;-;1;1;-;1;1;1;1;2;-;10
"354580 SANTA BARBARA D'OESTE";-;-;2;-;-;-;-;-;-;-;-;-;2
"354640 SANTA CRUZ DO RIO PARDO";-;-;-;-;-;-;-;1;-;-;-;1;2
"354670 SANTA GERTRUDES";-;-;-;-;1;1;-;-;-;2;-;-;4
"354730 SANTANA DE PARNAIBA";-;-;3;1;-;1;1;-;-;-;-;-;6
"354750 SANTA RITA DO PASSA QUATRO";-;-;-;-;-;-;1;-;-;-;-;-;1
"354780 SANTO ANDRE";-;-;-;-;-;1;-;1;-;-;-;-;2
"354800 SANTO ANTONIO DE POSSE";-;-;-;1;-;-;-;-;-;-;-;-;1
"354850 SANTOS";1;1;1;1;-;2;1;-;1;-;-;-;8
"354870 SAO BERNARDO DO CAMPO";-;-;2;2;-;1;-;-;1;1;1;-;8
"354880 SAO CAETANO DO SUL";-;-;-;-;1;-;-;-;-;-;-;-;1
"354890 SAO CARLOS";-;-;1;-;-;-;1;1;-;-;-;-;3
"354910 SAO JOAO DA BOA VISTA";-;-;-;1;-;-;-;-;-;-;-;-;1
"354980 SAO JOSE DO RIO PRETO";-;-;-;-;-;-;-;1;2;-;-;-;3
"354990 SAO JOSE DOS CAMPOS";-;3;1;1;-;2;-;3;-;-;1;1;12
"355030 SAO PAULO";21;14;14;8;11;14;19;17;17;7;9;10;161
"355040 SAO PEDRO";-;-;-;-;-;-;-;-;-;1;-;-;1
"355070 SAO SEBASTIAO";1;-;2;1;-;1;1;-;-;-;-;2;8
"355090 SAO SIMAO";-;-;-;-;-;1;-;-;-;-;-;-;1
"355170 SERTAOZINHO";1;-;-;-;-;-;-;-;-;-;-;-;1
"355180 SETE BARRAS";-;-;-;-;-;1;-;-;-;-;-;-;1
"355220 SOROCABA";-;1;-;1;-;-;-;2;-;-;-;-;4
"355240 SUMARE";1;-;1;1;1;-;-;3;1;2;-;-;10
"355250 SUZANO";-;-;-;1;-;-;-;-;-;-;-;-;1
"355280 TABOAO DA SERRA";-;-;-;-;1;-;-;-;-;-;-;-;1
"355370 TAQUARITINGA";-;-;-;-;-;-;-;1;-;-;-;-;1
"355400 TATUI";-;-;-;-;-;-;2;1;-;-;-;-;3
"355410 TAUBATE";-;-;-;-;-;1;-;-;-;1;-;-;2
"355450 TIETE";-;1;-;-;-;-;-;1;-;-;-;1;3
"355540 UBATUBA";1;-;-;1;1;-;-;1;1;-;-;-;5
"355620 VALINHOS";-;-;-;-;-;1;-;-;-;-;-;1;2
"355630 VALPARAISO";-;-;1;-;-;-;2;1;-;-;1;-;5
"355645 VARGEM GRANDE PAULISTA";-;-;-;-;1;-;-;-;-;-;-;-;1
"355650 VARZEA PAULISTA";1;-;-;-;-;-;-;-;1;-;1;-;3
"355670 VINHEDO";-;-;-;-;-;-;-;1;-;-;-;-;1
"355720 CHAVANTES";-;-;-;-;-;-;-;-;-;-;-;1;1
"410360 CAMBARA";-;-;-;3;2;2;1;1;2;-;-;-;11
"410370 CAMBE";-;-;-;-;-;1;-;-;-;-;-;-;1
"410480 CASCAVEL";-;-;-;-;-;-;-;-;-;1;-;-;1
"410500 CATANDUVAS";-;-;1;-;-;-;-;-;-;-;-;-;1
"410640 CORNELIO PROCOPIO";1;-;-;1;-;1;-;-;-;-;-;-;3
"410690 CURITIBA";-;-;1;-;2;3;2;2;-;-;1;1;12
"411370 LONDRINA";-;-;1;-;-;-;2;-;-;-;-;-;3
"411490 MARILANDIA DO SUL";-;-;-;-;-;-;-;-;-;-;1;-;1
"411520 MARINGA";-;-;-;-;-;1;1;-;-;-;1;-;3
"411560 MATELANDIA";-;-;-;-;-;-;-;-;1;-;-;-;1
"411995 PONTAL DO PARANA";-;-;-;-;-;-;-;-;-;-;-;1;1
"412190 RIBEIRAO DO PINHAL";-;-;-;-;-;-;-;-;-;-;-;8;8
"412380 SANTA IZABEL DO OESTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"420240 BLUMENAU";1;-;-;-;-;-;-;-;-;-;-;-;1
"420650 GUARAMIRIM";-;-;-;1;-;-;-;-;-;-;-;-;1
"420820 ITAJAI";-;-;-;-;-;1;-;-;-;-;-;-;1
"420910 JOINVILLE";1;-;-;-;-;-;-;-;-;-;-;-;1
"430460 CANOAS";-;-;-;-;-;-;-;1;-;-;-;-;1
"430510 CAXIAS DO SUL";-;2;-;-;-;-;-;-;-;-;-;-;2
"431410 PASSO FUNDO";1;-;-;-;-;-;-;-;1;-;-;-;2
"500190 BATAGUASSU";-;-;-;-;-;-;1;-;-;-;-;-;1
"500270 CAMPO GRANDE";-;-;-;-;-;-;1;2;-;1;-;-;4
"500370 DOURADOS";-;-;-;-;-;-;-;-;-;1;-;-;1
"500660 PONTA PORA";-;-;-;-;-;-;-;1;-;-;-;-;1
"500720 RIO BRILHANTE";2;1;-;-;-;-;-;-;-;-;-;-;3
"510060 ALTO TAQUARI";-;-;-;-;-;1;-;-;-;-;-;-;1
"510170 BARRA DO BUGRES";-;-;-;-;-;-;-;-;-;1;-;-;1
"510263 CAMPO NOVO DO PARECIS";-;-;-;-;-;-;-;-;1;1;1;-;3
"510345 DENISE";-;-;1;-;-;-;-;-;-;-;-;-;1
"510350 DIAMANTINO";-;2;-;-;-;-;-;-;-;-;-;-;2
"510480 JACIARA";-;-;-;-;-;-;-;-;-;1;-;-;1
"510523 LAMBARI D'OESTE";-;-;-;-;-;1;3;-;-;4;1;-;9
"510622 NOVA MUTUM";-;-;-;-;-;1;-;1;4;1;1;-;8
"510740 SAO PEDRO DA CIPA";-;-;-;-;-;-;-;-;-;2;-;-;2
"510795 TANGARA DA SERRA";-;-;-;1;-;-;-;1;-;-;-;-;2
"520350 BOM JESUS DE GOIAS";-;-;1;-;-;-;-;-;-;-;-;-;1
"520510 CATALAO";-;1;-;-;-;-;-;-;-;-;-;-;1
"520547 CHAPADAO DO CEU";-;-;-;-;-;-;-;1;-;-;-;-;1
"521310 MINEIROS";-;-;1;-;-;1;-;1;1;-;-;-;4
"521760 PLANALTINA";-;-;1;-;-;-;-;-;-;-;-;-;1
"522050 SERRANOPOLIS";-;-;-;-;-;1;-;-;1;-;-;1;3
"530010 BRASILIA";1;3;-;-;2;-;6;2;2;-;-;2;18
"Total";402;392;458;437;459;513;471;539;448;450;284;287;5140
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso)
 e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha UF de residência,
 na Coluna Ano de 1ºs sintomas, em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
 Dados referentes à vigilância passiva em áreas não endêmicas.
 Dados a partir 2020 do Espírito Santo não estão disponíveis neste sistema, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo
 estado desde janeiro de 2020.
 Ver também dados da busca ativa de casos enviados ao Programa de Controle de Esquistossomose/SVS/MS no site
 https://datasus.saude.gov.br/acesso-a-informacao/programa-de-controle-da-esquistossomose-pce/
 Dados de 2007 e 2008 atualizados em 02/07/2012.
 Dados de 2009 atualizados em 27/12/2012.
 Dados de 2010 atualizados em 04/11/2013.
 Dados de 2011 atualizados em 29/08/2014.
 Dados de 2012 atualizados em 01/06/2015.
 Dados de 2013 atualizados em 18/12/2017.
 Dados de 2014 atualizados em 17/12/2018.
 Dados de 2015 atualizados em 26/11/2018.
 Dados de 2016 atualizados em 16/09/2019.
 Dados de 2017 atualizados em 24/04/2020.
 Dados de 2018 e 2019 atualizados em 22/08/2022.
 Dados de 2020 atualizados em 25/01/2024, dados sujeitos à revisão.
 Dados de 2021 atualizados em 04/01/2024, dados sujeitos à revisão.
 Dados de 2022 atualizados em 02/02/2024, dados sujeitos à revisão.
 Dados de 2023 atualizados em 26/01/2024, dados sujeitos à revisão.
 * Dados disponibilizados no TABNET em abril de 2024.
 
