LEPTOSPIROSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2014
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"355670 Vinhedo";-;1;-;1;-;-;-;-;-;-;-;-;2
"355700 Votorantim";-;-;-;-;-;-;-;-;-;2;2;-;4
"410105 Anahy";-;-;-;1;-;-;-;-;-;-;-;-;1
"410115 Ângulo";-;1;-;-;-;-;-;-;-;-;-;-;1
"410120 Antonina";-;-;-;-;-;1;-;-;-;-;-;-;1
"410130 Antônio Olinto";-;-;-;-;-;-;-;-;-;-;-;1;1
"410140 Apucarana";1;1;-;1;-;-;-;-;1;-;1;-;5
"410150 Arapongas";1;-;-;-;-;-;-;-;-;-;-;-;1
"410185 Ariranha do Ivaí";-;1;-;-;-;-;-;-;-;-;-;-;1
"410200 Assis Chateaubriand";-;-;-;-;-;1;-;-;-;-;-;-;1
"410275 Bela Vista da Caroba";-;1;1;-;-;-;-;-;-;-;-;-;2
"410290 Bituruna";-;-;-;-;-;1;-;-;-;-;-;-;1
"410380 Cambira";-;1;-;-;-;-;-;-;-;-;-;-;1
"410400 Campina Grande do Sul";-;1;2;-;-;-;-;-;-;-;-;1;4
"410420 Campo Largo";3;3;1;2;-;1;-;-;-;-;-;-;10
"410480 Cascavel";-;-;1;1;-;1;-;-;-;-;-;-;3
"410490 Castro";-;1;-;-;-;-;-;-;-;-;-;-;1
"410640 Cornélio Procópio";-;-;-;1;-;-;-;-;-;-;-;-;1
"410650 Coronel Vivida";-;-;-;-;-;-;-;-;1;-;-;-;1
"410690 Curitiba";13;17;20;6;8;12;6;2;4;15;11;6;120
"410830 Foz do Iguaçu";-;-;1;-;-;-;-;-;1;-;-;-;2
"410840 Francisco Beltrão";1;-;1;-;-;1;-;-;-;-;1;-;4
"410895 Guamiranga";-;1;-;-;-;-;-;-;-;-;-;-;1
"410940 Guarapuava";-;-;-;-;-;1;-;-;-;-;-;-;1
"411070 Irati";-;1;-;-;-;-;1;-;-;-;-;-;2
"411100 Itambaracá";-;-;-;-;1;-;-;-;-;-;-;-;1
"411150 Ivaiporã";-;-;-;-;-;-;-;-;-;-;1;-;1
"411290 Jundiaí do Sul";1;-;-;-;-;-;-;-;-;-;-;-;1
"411370 Londrina";2;1;-;-;-;-;1;1;1;-;1;-;7
"411450 Manoel Ribas";-;-;1;-;-;-;-;-;-;-;-;-;1
"411520 Maringá";-;1;-;-;-;-;-;-;-;-;-;-;1
"411700 Nova Fátima";-;1;-;-;-;-;-;-;-;-;-;-;1
"411705 Nova Laranjeiras";1;-;-;-;-;-;-;-;-;-;-;-;1
"411725 Nova Prata do Iguaçu";-;-;-;-;-;-;-;-;-;1;-;-;1
"411729 Novo Itacolomi";-;-;-;-;-;-;-;-;-;-;-;2;2
"411770 Palmeira";-;-;-;-;-;-;-;-;-;1;-;-;1
"411820 Paranaguá";1;-;-;2;-;-;-;-;-;-;1;-;4
"411850 Pato Branco";-;-;-;1;1;-;-;-;-;-;-;-;2
"411915 Pinhais";-;-;-;-;-;-;-;-;1;-;-;-;1
"411980 Planalto";1;-;-;1;-;1;-;-;1;-;-;-;4
"411990 Ponta Grossa";-;-;-;2;1;-;1;-;2;-;1;2;9
"412060 Prudentópolis";-;-;-;-;-;-;-;-;-;1;-;1;2
"412090 Quedas do Iguaçu";-;-;-;-;-;-;-;1;-;-;-;-;1
"412110 Quinta do Sol";-;-;-;-;-;1;-;-;-;-;-;-;1
"412200 Rio Azul";-;-;-;-;-;1;-;-;-;-;-;-;1
"412320 Santa Cecília do Pavão";1;-;-;-;-;-;-;-;-;-;-;-;1
"412350 Santa Helena";-;1;-;-;-;-;-;-;-;-;-;-;1
"412380 Santa Izabel do Oeste";1;-;-;1;-;-;-;-;-;-;-;-;2
"412390 Santa Mariana";1;1;-;-;-;-;-;-;-;-;-;-;2
"412410 Santo Antônio da Platina";-;-;-;1;1;-;1;-;-;-;-;-;3
"412460 São Carlos do Ivaí";1;-;-;-;-;-;-;-;-;-;-;-;1
"412550 São José dos Pinhais";5;-;-;2;-;2;-;-;-;-;-;3;12
"412560 São Mateus do Sul";-;-;-;-;-;-;-;-;-;-;1;-;1
"412580 São Pedro do Ivaí";-;1;-;-;-;-;-;-;-;-;-;-;1
"412600 São Sebastião da Amoreira";1;-;-;-;-;-;-;-;-;-;-;-;1
"412625 Sarandi";-;-;2;-;-;-;-;-;-;-;-;-;2
"412710 Telêmaco Borba";-;1;-;-;-;-;-;-;-;-;1;-;2
"412760 Tijucas do Sul";-;-;-;-;-;-;-;-;1;-;-;-;1
"412770 Toledo";2;-;-;1;1;-;-;-;-;-;-;-;4
"412820 União da Vitória";-;-;-;-;-;-;2;-;-;-;-;-;2
"412855 Vera Cruz do Oeste";-;-;-;-;-;-;-;-;-;-;1;-;1
"420090 Angelina";1;-;-;-;-;-;-;-;-;-;1;-;2
"420110 Anitápolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"420120 Antônio Carlos";1;2;5;-;-;-;2;-;2;1;-;1;14
"420140 Araranguá";-;-;-;-;-;1;-;-;-;1;-;-;2
"420200 Balneário Camboriú";1;-;-;1;-;1;-;-;-;-;-;-;3
"420220 Benedito Novo";-;-;1;-;-;-;-;-;-;1;-;-;2
"420240 Blumenau";4;2;3;2;1;-;-;1;-;-;2;3;18
"420280 Braço do Norte";-;-;-;-;-;-;1;-;-;-;1;-;2
"420290 Brusque";2;-;1;-;-;-;-;1;-;-;1;2;7
"420300 Caçador";1;-;-;-;-;-;-;-;-;-;-;-;1
"420310 Caibi";-;1;-;-;-;-;1;-;-;-;-;-;2
"420395 Capivari de Baixo";1;-;-;-;-;-;-;-;-;-;-;-;1
"420420 Chapecó";1;1;-;-;-;1;-;-;-;-;1;-;4
"420430 Concórdia";2;2;1;1;2;-;-;-;-;-;-;-;8
"420450 Corupá";-;-;-;-;-;2;1;-;-;-;-;-;3
"420460 Criciúma";3;-;-;2;-;2;-;-;-;-;-;-;7
"420480 Curitibanos";1;-;-;-;-;-;-;-;-;-;-;-;1
"420490 Descanso";-;-;-;-;-;-;3;-;-;-;-;-;3
"420515 Doutor Pedrinho";1;-;1;-;-;-;-;-;-;-;-;-;2
"420540 Florianópolis";2;5;3;5;2;1;2;-;-;8;4;4;36
"420545 Forquilhinha";-;-;-;-;-;-;2;-;-;-;-;-;2
"420550 Fraiburgo";-;-;-;-;-;-;-;-;1;-;-;-;1
"420580 Garuva";-;-;1;-;-;-;-;-;1;-;-;-;2
"420590 Gaspar";-;1;-;-;-;1;-;-;-;-;-;-;2
"420630 Guabiruba";-;-;1;-;-;-;-;-;-;-;-;-;1
"420640 Guaraciaba";-;1;-;-;-;-;-;1;-;-;-;-;2
"420650 Guaramirim";1;2;-;1;-;3;1;-;1;1;-;2;12
"420690 Ibirama";-;-;-;-;-;-;-;1;-;-;-;-;1
"420720 Imaruí";-;-;-;-;-;1;-;-;-;-;-;-;1
"420740 Imbuia";1;-;-;-;-;-;-;-;-;-;-;-;1
"420770 Ipumirim";1;-;-;2;1;-;-;-;-;-;-;-;4
"420820 Itajaí";-;-;-;1;-;-;-;1;-;-;1;-;3
"420850 Ituporanga";-;-;-;-;1;-;1;-;-;-;-;-;2
"420870 Jacinto Machado";-;-;-;-;-;-;-;-;1;-;-;-;1
"420880 Jaguaruna";-;-;-;-;-;-;-;1;-;-;-;-;1
"420890 Jaraguá do Sul";8;3;4;7;-;7;1;2;2;1;1;1;37
"420900 Joaçaba";-;-;1;1;-;1;-;-;-;-;-;1;4
"420910 Joinville";3;6;9;4;4;4;3;-;2;2;-;-;37
"420930 Lages";-;-;-;-;-;2;-;-;-;-;-;-;2
"420940 Laguna";-;-;-;2;-;-;-;-;-;-;-;-;2
"421000 Luiz Alves";-;-;1;-;-;-;-;-;1;1;1;-;4
"421010 Mafra";-;-;-;-;-;1;-;-;-;-;-;-;1
"421050 Maravilha";1;1;1;1;-;-;-;-;-;-;-;-;4
"421060 Massaranduba";-;-;-;-;-;1;-;-;1;-;-;-;2
"421080 Meleiro";1;-;-;-;-;-;-;-;-;-;-;-;1
"421090 Modelo";-;-;-;-;-;2;-;-;-;-;-;-;2
"421100 Mondaí";-;-;-;-;-;-;1;1;-;-;-;1;3
"421130 Navegantes";-;-;-;-;-;-;-;-;-;-;-;1;1
"421175 Otacílio Costa";-;-;-;-;-;1;-;-;-;-;-;-;1
"421190 Palhoça";2;-;-;-;-;-;-;-;-;-;-;-;2
"421350 Porto Belo";-;-;-;-;1;-;1;-;-;-;-;-;2
"421360 Porto União";1;-;-;-;1;-;1;-;-;-;-;-;3
"421380 Praia Grande";-;-;1;-;-;-;-;1;-;-;-;-;2
"421415 Princesa";-;1;-;-;-;-;-;-;-;-;-;-;1
"421420 Quilombo";1;1;-;-;-;-;-;-;-;-;-;-;2
"421480 Rio do Sul";1;-;-;1;-;-;-;1;-;-;1;-;4
"421510 Rodeio";2;1;-;-;-;-;1;-;-;-;-;-;4
"421620 São Francisco do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"421625 São João do Oeste";-;1;-;-;-;-;1;-;-;-;-;-;2
"421640 São João do Sul";-;-;-;-;1;-;-;-;-;-;-;-;1
"421660 São José";3;3;5;5;3;-;3;-;1;3;-;2;28
"421700 São Ludgero";-;-;-;-;-;-;-;-;1;-;-;-;1
"421710 São Martinho";-;-;-;1;-;-;-;-;-;-;-;-;1
"421720 São Miguel do Oeste";-;2;-;2;-;2;-;1;-;-;1;1;9
"421800 Tijucas";-;-;-;-;-;-;-;-;-;1;-;-;1
"421820 Timbó";1;2;-;-;-;3;-;1;-;-;1;1;9
"421870 Tubarão";3;1;3;1;-;2;2;-;3;-;-;1;16
"421875 Tunápolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"421920 Vidal Ramos";1;-;-;-;-;-;-;-;-;1;-;-;2
"421930 Videira";-;-;-;1;-;-;-;-;-;-;-;-;1
"421970 Xaxim";-;-;1;-;-;-;-;-;-;-;-;-;1
"430040 Alegrete";1;-;-;-;-;-;-;-;-;-;-;-;1
"430100 Arroio do Meio";-;-;1;-;-;2;-;-;-;-;-;-;3
"430210 Bento Gonçalves";-;1;1;1;-;-;-;-;-;-;-;-;3
"430220 Boa Vista do Buricá";-;-;-;1;-;-;-;-;-;-;-;-;1
"430280 Caçapava do Sul";1;-;-;-;-;-;-;-;-;-;-;-;1
"430300 Cachoeira do Sul";1;-;1;-;-;-;-;1;-;2;1;1;7
"430350 Camaquã";1;-;1;-;-;-;-;-;-;-;1;1;4
"430390 Campo Bom";-;-;1;-;-;-;1;1;-;-;1;-;4
"430420 Candelária";-;-;-;1;-;-;-;-;-;-;-;1;2
"430440 Canela";-;-;-;-;-;1;-;-;-;-;-;-;1
"430460 Canoas";-;1;2;1;2;3;1;2;1;1;-;1;15
"430470 Carazinho";-;-;-;1;-;1;-;-;-;-;-;-;2
"430480 Carlos Barbosa";-;1;-;-;-;-;-;-;1;-;-;1;3
"430510 Caxias do Sul";-;-;1;1;1;-;-;-;-;-;2;-;5
"430513 Cerro Branco";-;1;-;-;-;-;-;-;-;-;-;-;1
"430530 Chapada";-;-;-;-;-;-;-;-;-;1;-;-;1
"430610 Cruz Alta";-;-;-;-;1;-;1;-;-;-;-;-;2
"430620 Cruzeiro do Sul";-;1;-;-;2;1;-;-;-;-;-;-;4
"430640 Dois Irmãos";-;2;-;-;-;-;-;-;-;-;-;1;3
"430650 Dom Feliciano";-;1;-;1;-;-;-;-;-;-;-;-;2
"430676 Eldorado do Sul";-;-;-;-;1;-;-;-;-;-;-;-;1
"430700 Erechim";1;1;-;-;-;-;-;-;-;1;-;-;3
"430755 Estação";-;-;1;-;-;-;-;-;-;-;-;-;1
"430780 Estrela";-;-;2;2;-;-;1;1;-;-;-;1;7
"430790 Farroupilha";-;-;-;-;-;1;-;-;1;-;-;-;2
"430810 Feliz";-;-;-;-;-;-;-;1;-;-;-;-;1
"430843 Forquetinha";-;-;2;-;-;-;-;-;-;-;-;-;2
"430860 Garibaldi";-;-;-;-;1;-;-;-;-;-;-;-;1
"430890 Getúlio Vargas";-;-;1;-;-;-;-;-;-;-;-;-;1
"430900 Giruá";-;-;-;-;-;-;-;-;-;1;-;-;1
"430920 Gravataí";1;1;1;-;-;-;2;1;-;2;-;2;10
"431010 Igrejinha";-;-;-;-;-;-;1;-;-;-;1;-;2
"431020 Ijuí";3;5;2;5;-;-;1;1;-;-;-;1;18
"431040 Independência";-;-;-;-;-;-;1;-;-;-;-;-;1
"431053 Itaara";-;-;-;-;-;1;-;-;-;-;-;-;1
"431115 Jóia";-;-;1;-;-;-;-;-;-;-;-;-;1
"431140 Lajeado";3;-;2;-;-;-;-;2;-;-;-;-;7
"431215 Mato Leitão";-;1;1;-;-;-;-;-;-;-;-;-;2
"431220 Maximiliano de Almeida";-;-;-;1;-;1;-;-;1;-;-;-;3
"431240 Montenegro";-;1;1;2;1;-;2;1;-;3;-;-;11
"431270 Nonoai";-;-;-;-;-;-;1;-;-;-;-;-;1
"431301 Nova Candelária";-;1;-;-;-;-;-;-;-;-;-;-;1
"431330 Nova Prata";1;-;-;-;-;-;-;1;-;-;-;1;3
"431337 Nova Santa Rita";-;-;-;-;-;-;-;-;-;-;2;-;2
"431340 Novo Hamburgo";3;1;3;2;1;-;2;-;1;2;-;2;17
"431410 Passo Fundo";3;5;1;-;1;1;-;2;3;1;-;2;19
"431440 Pelotas";-;3;-;1;-;-;-;1;1;1;-;-;7
"431475 Poço das Antas";-;-;-;-;-;-;-;-;-;-;1;-;1
"431490 Porto Alegre";6;10;14;5;4;4;5;7;3;-;9;3;70
"431514 Presidente Lucena";-;-;-;1;-;-;-;-;-;-;-;-;1
"431520 Putinga";-;1;-;-;-;-;-;-;-;-;-;-;1
"431530 Quaraí";-;-;1;-;-;-;-;-;-;-;-;-;1
"431555 Rio dos Índios";-;-;-;-;-;-;1;-;-;-;-;-;1
"431560 Rio Grande";1;1;-;-;-;-;-;-;-;-;-;1;3
"431570 Rio Pardo";-;-;-;-;-;-;1;-;-;-;-;-;1
"431580 Roca Sales";-;-;-;-;-;-;2;-;-;-;-;-;2
"431650 Salvador do Sul";-;-;1;-;-;-;-;-;-;-;-;-;1
"431660 Sananduva";-;-;-;-;-;1;-;-;-;-;-;-;1
"431680 Santa Cruz do Sul";2;3;4;1;-;1;-;-;-;-;2;3;16
"431690 Santa Maria";2;1;-;2;-;1;2;-;-;2;1;2;13
"431720 Santa Rosa";2;10;1;-;-;-;1;-;-;1;-;-;15
"431730 Santa Vitória do Palmar";2;10;3;3;1;1;1;-;5;-;2;5;33
"431740 Santiago";-;-;-;-;-;-;-;-;-;-;1;-;1
"431760 Santo Antônio da Patrulha";1;-;-;-;-;-;-;-;-;-;-;-;1
"431790 Santo Cristo";-;-;-;1;-;-;-;-;-;-;-;-;1
"431849 São José do Inhacorá";-;-;-;-;-;-;-;-;-;1;-;-;1
"431860 São José do Ouro";1;-;-;-;-;-;-;-;-;-;-;-;1
"431870 São Leopoldo";1;-;1;2;1;-;3;1;-;-;1;-;10
"431880 São Lourenço do Sul";1;-;-;-;-;1;1;-;-;-;-;-;3
"431912 São Martinho da Serra";1;-;-;-;-;-;-;-;-;-;-;-;1
"431990 Sapiranga";2;-;3;1;-;1;1;-;-;-;-;-;8
"432000 Sapucaia do Sul";1;1;-;-;-;-;1;1;1;-;-;-;5
"432010 Sarandi";-;-;-;-;-;1;-;-;-;-;-;-;1
"432057 Sete de Setembro";-;-;1;-;-;-;-;-;-;-;-;-;1
"432067 Sinimbu";1;-;-;-;-;1;-;-;-;-;-;-;2
"432100 Tapera";1;-;-;-;-;-;-;-;-;-;-;-;1
"432130 Taquari";1;-;-;-;-;-;-;-;-;-;-;-;1
"432145 Teutônia";3;1;-;-;-;5;3;2;3;1;-;-;18
"432150 Torres";-;1;-;-;-;-;-;-;-;-;-;1;2
"432170 Três Coroas";-;1;-;-;-;-;-;-;-;-;-;-;1
"432180 Três de Maio";-;2;-;1;-;-;-;-;-;-;-;-;3
"432200 Triunfo";-;-;-;-;-;-;-;-;2;-;-;-;2
"432218 Tupanci do Sul";-;-;-;-;-;-;-;-;-;-;-;1;1
"432240 Uruguaiana";-;-;-;-;-;2;-;-;-;-;-;-;2
"432253 Vale do Sol";-;-;-;-;-;-;-;1;-;-;-;-;1
"432252 Vale Verde";-;1;-;-;-;-;-;-;-;-;-;-;1
"432260 Venâncio Aires";2;1;4;3;5;2;5;1;4;-;9;3;39
"432270 Vera Cruz";2;2;1;-;-;1;1;-;1;1;2;2;13
"432300 Viamão";-;1;2;-;1;1;1;-;-;1;1;-;8
"500220 Bonito";-;-;-;-;-;-;-;-;-;1;-;-;1
"500270 Campo Grande";1;2;-;2;5;-;1;-;-;-;1;-;12
"500320 Corumbá";1;-;-;-;-;-;-;-;-;-;-;-;1
"500370 Dourados";1;-;-;-;-;-;-;-;-;-;-;-;1
"500840 Vicentina";-;-;2;1;-;-;-;-;-;-;-;-;3
"510190 Brasnorte";-;-;1;-;-;-;-;-;-;-;-;-;1
"510250 Cáceres";-;-;-;1;-;-;-;-;-;-;-;-;1
"510268 Campos de Júlio";-;-;-;-;1;-;-;-;-;-;-;-;1
"510760 Rondonópolis";-;-;-;-;-;-;1;-;-;-;-;-;1
"520110 Anápolis";-;-;-;-;1;-;-;-;-;-;1;-;2
"520330 Bela Vista de Goiás";-;-;-;-;-;-;-;1;-;-;-;-;1
"520510 Catalão";-;1;-;-;-;-;-;-;-;-;1;-;2
"520620 Cristalina";-;-;-;-;-;-;-;-;-;-;1;-;1
"520860 Goianésia";-;-;-;-;-;1;-;-;-;-;-;-;1
"520870 Goiânia";2;-;3;-;3;-;2;1;-;-;-;-;11
"521500 Nova Veneza";-;-;-;-;-;-;-;-;-;-;1;-;1
"521523 Novo Gama";1;-;-;-;-;-;-;-;-;-;-;-;1
"522100 Taquaral de Goiás";-;-;-;-;-;-;-;-;-;-;1;-;1
"530010 Brasília";5;2;3;3;2;-;1;-;-;1;2;-;19
"Total";555;535;627;600;467;392;400;270;233;234;234;210;4757
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
  Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
  Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso)
 e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha UF de residência,
 na Coluna Ano de 1ºs sintomas, em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
  Dados de 2020 do Espírito Santo não estão disponíveis neste sistema, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo estado desde janeiro de 2020.
  Dados de 2007 a 2023 atualizados em 14/04/2024.
  Dados de 2024 atualizados em 28/06/2024, sujeitos à revisão.
 * Dados disponibilizados no TABNET em julho de 2024.
 
