LEPTOSPIROSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2022
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"355210 Socorro";-;-;-;-;-;-;-;-;-;-;1;-;1
"355220 Sorocaba";1;2;1;-;-;1;1;-;1;1;-;-;8
"355240 Sumaré";1;-;-;-;-;-;-;1;-;-;-;-;2
"355280 Taboão da Serra";-;2;-;-;-;-;-;-;-;-;-;-;2
"355370 Taquaritinga";1;-;-;1;-;-;-;-;-;-;-;-;2
"355410 Taubaté";-;1;1;1;-;-;-;-;-;-;-;-;3
"355500 Tupã";-;-;1;-;-;-;-;-;-;-;-;-;1
"355540 Ubatuba";-;-;-;2;-;-;-;-;-;1;-;1;4
"355700 Votorantim";-;1;-;-;1;1;-;-;-;-;-;-;3
"410100 Ampére";-;-;1;-;-;-;-;-;1;-;-;-;2
"410130 Antônio Olinto";-;-;-;-;1;-;-;-;-;-;-;-;1
"410140 Apucarana";-;-;1;-;-;-;-;-;-;-;1;-;2
"410180 Araucária";-;-;-;-;-;1;-;-;1;-;3;-;5
"410240 Bandeirantes";-;-;1;-;-;-;-;-;-;-;-;-;1
"410250 Barbosa Ferraz";-;-;-;-;-;-;-;-;-;1;1;1;3
"410275 Bela Vista da Caroba";-;-;-;-;-;-;-;1;-;-;-;-;1
"410290 Bituruna";-;-;-;-;1;-;-;-;-;-;-;-;1
"410320 Bom Sucesso";-;-;-;-;-;1;-;-;1;-;-;-;2
"410345 Cafelândia";-;-;-;-;-;-;-;1;-;-;-;-;1
"410400 Campina Grande do Sul";3;-;1;2;-;2;-;2;-;-;-;-;10
"410420 Campo Largo";-;-;2;2;2;1;1;4;1;2;3;-;18
"410425 Campo Magro";-;-;-;-;-;-;-;3;-;-;-;-;3
"410442 Candói";-;-;-;-;-;-;-;-;1;-;-;-;1
"410480 Cascavel";-;1;1;-;1;-;-;-;-;-;-;-;3
"410490 Castro";-;-;-;2;-;-;-;-;-;-;-;-;2
"410550 Cianorte";-;-;-;-;-;1;-;-;-;-;-;-;1
"410580 Colombo";1;-;1;1;1;-;-;-;-;-;-;2;6
"410640 Cornélio Procópio";-;-;-;-;-;-;-;-;-;-;1;1;2
"410645 Coronel Domingos Soares";-;-;-;-;-;-;-;1;-;-;-;-;1
"410650 Coronel Vivida";-;-;-;-;-;-;-;-;-;-;-;1;1
"410680 Cruz Machado";-;-;1;-;-;-;-;-;-;-;-;-;1
"410690 Curitiba";9;13;10;17;11;11;1;6;8;4;12;26;128
"410765 Fazenda Rio Grande";-;-;-;-;-;-;-;-;-;-;2;-;2
"410830 Foz do Iguaçu";-;-;-;1;-;-;-;-;-;-;-;-;1
"410840 Francisco Beltrão";1;-;-;-;-;-;-;-;-;-;-;-;1
"410850 General Carneiro";-;-;-;-;-;-;-;1;-;1;-;-;2
"410940 Guarapuava";-;1;-;1;-;-;-;-;-;-;-;1;3
"410950 Guaraqueçaba";-;-;-;-;1;-;-;-;-;-;-;-;1
"410970 Ibaiti";-;-;-;-;-;-;-;-;1;-;-;-;1
"410980 Ibiporã";-;-;-;-;-;-;-;-;-;-;-;1;1
"411070 Irati";1;-;-;-;1;-;-;-;-;-;-;-;2
"411080 Iretama";-;-;-;-;-;-;-;1;-;-;-;-;1
"411150 Ivaiporã";1;-;1;-;-;-;-;-;-;-;-;-;2
"411170 Jaboti";-;-;-;-;-;-;-;-;-;-;1;-;1
"411250 Jardim Alegre";-;-;-;-;-;-;-;-;-;-;1;-;1
"411320 Lapa";-;1;-;-;-;-;-;-;-;-;-;-;1
"411330 Laranjeiras do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"411370 Londrina";-;-;1;-;-;-;-;-;1;1;-;-;3
"411430 Mandirituba";-;-;1;-;-;-;-;-;-;-;1;-;2
"411440 Mangueirinha";-;-;-;1;-;-;3;2;-;1;-;-;7
"411450 Manoel Ribas";1;-;1;1;-;-;-;-;-;-;1;-;4
"411460 Marechal Cândido Rondon";-;-;-;-;-;-;-;-;-;-;1;-;1
"411520 Maringá";-;1;-;-;-;-;-;-;-;-;-;-;1
"411570 Matinhos";-;-;-;-;-;-;-;-;-;1;-;-;1
"411700 Nova Fátima";-;-;-;-;-;-;-;-;-;-;1;-;1
"411760 Palmas";-;-;-;-;1;-;-;1;-;-;-;-;2
"411770 Palmeira";-;-;-;-;1;-;-;-;-;-;-;-;1
"411790 Palotina";-;-;1;-;1;-;-;-;-;-;-;-;2
"411820 Paranaguá";2;-;1;3;-;1;1;-;2;1;1;-;12
"411850 Pato Branco";-;-;-;1;-;1;-;-;-;-;1;-;3
"411915 Pinhais";-;2;-;1;-;-;-;-;1;-;-;1;5
"411960 Pitanga";-;-;-;-;-;-;-;-;1;-;1;-;2
"411990 Ponta Grossa";3;-;-;2;2;-;-;-;-;1;-;-;8
"412080 Quatro Barras";-;1;-;-;-;-;-;-;-;-;-;-;1
"412090 Quedas do Iguaçu";-;-;-;-;-;-;-;-;-;1;-;-;1
"412160 Renascença";-;1;-;-;-;-;-;-;-;-;-;-;1
"412170 Reserva";-;-;-;1;-;-;-;-;-;-;-;-;1
"412215 Rio Bonito do Iguaçu";-;-;1;-;-;-;-;-;-;-;-;-;1
"412270 Sabáudia";-;-;-;-;-;-;-;-;-;1;-;-;1
"412280 Salgado Filho";2;-;-;-;-;-;-;-;-;-;-;-;2
"412380 Santa Izabel do Oeste";-;-;-;-;1;-;-;-;-;-;-;-;1
"412480 São João";-;-;-;-;1;-;-;-;-;-;-;-;1
"412520 São Jorge d'Oeste";-;-;-;-;-;1;-;-;-;-;1;-;2
"412550 São José dos Pinhais";1;2;3;1;-;2;-;1;1;1;-;2;14
"412625 Sarandi";-;-;1;-;-;-;-;-;-;-;-;-;1
"412667 Tamarana";-;-;-;-;-;-;-;-;-;-;-;1;1
"412700 Teixeira Soares";-;-;-;2;-;1;-;-;-;1;-;-;4
"412710 Telêmaco Borba";-;-;1;-;-;1;-;-;-;-;-;-;2
"412770 Toledo";-;-;-;-;-;1;-;-;-;-;-;-;1
"412820 União da Vitória";-;-;-;1;1;-;-;-;-;-;-;1;3
"420070 Alfredo Wagner";1;-;-;-;-;-;-;-;-;-;-;-;1
"420110 Anitápolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"420125 Apiúna";-;-;-;-;-;-;-;-;-;-;1;-;1
"420140 Araranguá";-;-;-;-;-;-;-;-;-;-;-;1;1
"420200 Balneário Camboriú";1;-;-;-;-;1;-;-;-;-;-;2;4
"421280 Balneário Piçarras";-;-;-;-;-;1;-;-;-;-;-;-;1
"420240 Blumenau";-;6;2;3;1;1;-;-;-;1;-;3;17
"420260 Bom Retiro";-;-;-;-;-;-;-;-;1;-;-;-;1
"420270 Botuverá";-;-;-;1;-;-;-;-;-;-;-;-;1
"420280 Braço do Norte";-;-;-;-;-;-;-;-;1;1;-;-;2
"420285 Braço do Trombudo";-;-;-;-;-;-;-;-;-;1;-;-;1
"420290 Brusque";-;-;-;-;-;-;-;1;-;-;-;1;2
"420330 Campo Alegre";-;1;-;-;-;-;-;-;-;-;-;-;1
"420350 Campo Erê";-;-;1;-;-;-;-;-;-;-;-;1;2
"420360 Campos Novos";-;-;-;-;-;-;-;1;-;-;-;-;1
"420370 Canelinha";-;-;-;1;-;-;-;-;-;-;-;-;1
"420420 Chapecó";1;-;-;-;-;-;-;-;-;-;-;-;1
"420430 Concórdia";-;-;1;-;-;-;-;-;-;-;-;-;1
"420460 Criciúma";-;1;-;1;3;-;-;-;-;-;-;-;5
"420520 Erval Velho";-;-;-;-;-;-;-;-;1;-;-;-;1
"420540 Florianópolis";-;2;2;1;-;1;-;1;2;2;1;5;17
"420545 Forquilhinha";-;-;-;-;-;-;1;-;-;-;-;-;1
"420590 Gaspar";-;-;-;-;-;-;-;-;-;-;-;1;1
"420650 Guaramirim";1;-;-;-;-;-;-;1;-;-;-;-;2
"420690 Ibirama";1;-;-;-;-;-;-;-;-;-;-;-;1
"420700 Içara";-;-;-;-;1;-;-;-;1;-;-;-;2
"420750 Indaial";-;2;-;-;-;-;-;-;-;-;-;-;2
"420770 Ipumirim";-;-;-;-;1;-;-;-;-;-;-;-;1
"420800 Itá";-;-;-;-;-;-;-;-;-;1;-;-;1
"420810 Itaiópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"420820 Itajaí";-;-;-;3;-;1;-;-;-;-;-;-;4
"420850 Ituporanga";1;-;-;-;-;-;1;-;-;-;-;-;2
"420870 Jacinto Machado";-;-;-;-;-;-;-;-;-;-;1;-;1
"420890 Jaraguá do Sul";2;1;2;-;-;-;-;3;-;-;2;3;13
"420910 Joinville";4;1;1;6;2;-;-;2;-;2;1;1;20
"420930 Lages";-;-;-;-;2;1;-;-;-;-;-;1;4
"421050 Maravilha";-;-;1;-;-;-;-;-;-;1;-;2;4
"421060 Massaranduba";1;-;-;-;-;-;-;-;-;-;-;-;1
"421080 Meleiro";1;-;-;-;-;-;-;-;-;-;-;-;1
"421125 Morro Grande";-;-;-;-;-;-;1;-;-;-;-;-;1
"421150 Nova Trento";-;-;-;1;-;-;-;-;-;-;-;-;1
"421160 Nova Veneza";-;-;-;1;-;-;-;-;-;-;-;-;1
"421220 Papanduva";-;1;-;-;-;-;-;-;-;-;-;-;1
"421320 Pomerode";-;-;-;-;-;-;-;-;-;-;-;2;2
"421370 Pouso Redondo";-;-;-;-;-;-;-;-;-;1;-;1;2
"421480 Rio do Sul";-;-;-;-;-;1;-;-;-;-;-;-;1
"421470 Rio dos Cedros";-;1;-;-;-;-;-;-;-;-;-;-;1
"421500 Rio Negrinho";-;-;-;-;-;-;-;-;-;-;-;1;1
"421560 Santa Rosa de Lima";-;-;-;-;-;-;-;-;-;-;1;-;1
"421570 Santo Amaro da Imperatriz";-;-;-;-;-;-;-;-;-;-;-;4;4
"421590 São Bonifácio";-;-;-;-;-;-;-;-;-;-;-;2;2
"421610 São Domingos";-;-;-;-;-;-;-;-;-;-;-;1;1
"421620 São Francisco do Sul";-;-;-;1;-;-;-;-;-;-;-;-;1
"421630 São João Batista";-;-;-;-;-;-;-;-;-;-;-;3;3
"421660 São José";1;-;2;3;1;1;2;-;-;-;1;7;18
"421715 São Miguel da Boa Vista";-;-;-;-;-;-;-;-;1;-;-;-;1
"421720 São Miguel do Oeste";-;-;-;1;-;1;-;-;-;-;-;-;2
"421730 Saudades";-;-;-;-;-;-;-;-;-;-;-;1;1
"421750 Seara";-;-;-;-;1;-;-;-;-;-;-;-;1
"421780 Taió";-;1;1;-;-;-;-;-;-;-;-;-;2
"421790 Tangará";-;-;-;-;-;-;-;-;-;-;2;-;2
"421820 Timbó";1;-;-;-;-;-;1;1;1;-;-;2;6
"421870 Tubarão";-;-;-;2;2;-;-;-;-;-;-;2;6
"421875 Tunápolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"421890 Urubici";-;-;-;1;1;-;-;-;-;-;-;1;3
"421900 Urussanga";-;-;-;-;-;-;-;-;1;-;-;-;1
"421950 Xanxerê";-;-;1;-;-;-;-;-;-;1;-;-;2
"430005 Água Santa";-;-;1;-;-;-;-;-;-;-;-;-;1
"430010 Agudo";-;1;-;-;-;-;-;-;-;-;-;-;1
"430040 Alegrete";-;-;-;-;-;-;1;-;-;-;-;-;1
"430070 Anta Gorda";-;-;-;-;-;1;-;-;-;-;-;-;1
"430100 Arroio do Meio";-;-;1;-;-;-;-;-;-;-;-;-;1
"430155 Áurea";-;-;1;-;-;-;-;-;-;-;-;-;1
"430165 Barão";-;-;-;-;-;1;-;-;-;-;-;-;1
"430195 Barra Funda";-;-;-;-;-;-;-;-;1;-;-;-;1
"430210 Bento Gonçalves";-;-;-;-;-;1;2;-;-;-;1;-;4
"430235 Bom Princípio";-;-;1;-;-;1;-;-;-;1;-;1;4
"430300 Cachoeira do Sul";-;1;-;1;1;-;-;-;-;-;-;1;4
"430350 Camaquã";1;-;-;1;-;-;-;-;-;-;-;-;2
"430370 Campina das Missões";-;-;1;1;-;-;-;-;-;1;1;-;4
"430390 Campo Bom";-;-;-;-;-;-;-;1;-;-;-;-;1
"430420 Candelária";-;-;-;-;-;-;-;-;-;-;-;1;1
"430430 Cândido Godói";-;-;-;-;-;-;-;2;-;-;-;-;2
"430450 Canguçu";1;-;1;1;2;2;-;-;-;-;-;-;7
"430460 Canoas";-;1;-;2;1;-;-;-;-;-;2;-;6
"430461 Canudos do Vale";-;-;-;-;-;-;1;-;-;-;-;-;1
"430470 Carazinho";-;1;-;-;-;-;-;-;-;-;-;-;1
"430510 Caxias do Sul";1;-;2;2;1;1;-;-;-;-;1;-;8
"430513 Cerro Branco";1;-;-;-;-;-;-;-;-;-;-;-;1
"430535 Charqueadas";-;-;1;-;-;-;-;-;-;-;-;-;1
"430593 Coronel Pilar";1;-;-;-;-;-;-;-;-;-;-;-;1
"430600 Crissiumal";-;-;1;-;-;-;-;-;-;-;-;-;1
"430620 Cruzeiro do Sul";-;-;-;1;-;1;-;-;-;-;-;-;2
"430630 David Canabarro";1;-;-;-;-;-;-;-;-;-;-;-;1
"430670 Dona Francisca";-;-;-;1;-;-;-;-;-;1;-;-;2
"430673 Doutor Maurício Cardoso";-;-;-;-;-;-;-;-;-;-;1;-;1
"430680 Encantado";-;1;-;-;-;-;-;-;-;-;-;-;1
"430700 Erechim";-;-;-;-;-;-;-;-;-;1;-;1;2
"430760 Estância Velha";-;-;-;-;-;1;-;-;-;-;-;-;1
"430770 Esteio";-;-;-;-;-;-;-;1;1;-;-;-;2
"430780 Estrela";-;-;-;-;-;-;-;-;-;-;1;1;2
"430800 Faxinal do Soturno";-;-;-;-;-;-;1;-;-;-;-;-;1
"430860 Garibaldi";1;-;-;-;-;-;-;-;-;-;-;-;1
"430910 Gramado";2;-;-;-;-;-;-;-;-;-;-;-;2
"430920 Gravataí";-;-;-;1;-;-;-;1;-;-;-;-;2
"430940 Guaporé";-;-;-;-;-;-;-;1;-;-;-;-;1
"431010 Igrejinha";-;3;-;-;-;-;-;-;-;-;1;-;4
"431020 Ijuí";2;3;1;2;-;-;-;-;-;-;-;-;8
"431043 Ipê";-;-;-;-;-;-;-;1;-;-;-;-;1
"431140 Lajeado";1;3;1;1;1;1;-;1;-;-;1;-;10
"431179 Maratá";-;-;-;-;-;-;-;-;-;1;-;-;1
"431180 Marau";-;-;1;1;-;-;-;-;-;-;-;-;2
"431215 Mato Leitão";-;1;-;-;-;-;-;-;-;-;-;-;1
"431240 Montenegro";-;-;-;-;-;-;1;-;-;1;-;-;2
"431260 Muçum";-;-;-;-;-;-;-;-;-;-;-;1;1
"431275 Nova Alvorada";-;-;-;-;-;-;-;-;1;-;-;-;1
"431320 Nova Petrópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"431330 Nova Prata";-;-;-;1;1;-;-;-;-;-;-;-;2
"431337 Nova Santa Rita";-;-;1;-;-;-;-;-;-;-;-;-;1
"431340 Novo Hamburgo";-;1;-;1;-;-;-;-;-;1;-;1;4
"431342 Novo Machado";-;-;-;-;-;-;-;-;-;-;-;1;1
"431350 Osório";-;-;1;1;-;2;-;-;-;-;-;-;4
"431360 Paim Filho";-;-;-;1;-;-;-;-;-;-;-;-;1
"431370 Palmeira das Missões";-;1;-;-;-;-;-;-;-;-;-;-;1
"431410 Passo Fundo";-;-;3;3;2;-;-;2;1;1;-;3;15
"431446 Pinhal da Serra";-;-;-;-;-;-;-;-;-;-;-;1;1
"431450 Pinheiro Machado";-;-;-;-;-;-;-;-;-;-;1;-;1
"431477 Pontão";-;-;-;-;-;1;-;-;-;-;-;-;1
"431490 Porto Alegre";2;8;12;2;7;1;5;6;3;1;5;1;53
"431514 Presidente Lucena";-;1;1;-;-;-;1;-;-;-;-;-;3
"431560 Rio Grande";-;-;1;-;-;-;1;-;-;-;-;-;2
"431580 Roca Sales";-;-;-;-;-;-;1;-;-;-;-;-;1
"431630 Roque Gonzales";-;-;1;-;-;-;-;-;-;-;-;-;1
"431643 Saldanha Marinho";-;-;-;-;-;-;-;-;-;-;-;1;1
"431650 Salvador do Sul";-;-;-;-;-;-;-;1;-;-;-;-;1
"431660 Sananduva";-;-;-;1;1;-;-;-;-;-;-;-;2
"431680 Santa Cruz do Sul";-;1;1;-;2;2;1;1;-;-;1;-;9
"431690 Santa Maria";-;1;4;1;-;1;-;-;1;3;1;1;13
"431720 Santa Rosa";-;1;-;-;-;-;-;-;-;-;-;1;2
"431750 Santo Ângelo";-;1;-;1;-;-;-;-;-;-;-;-;2
"431755 Santo Antônio do Palma";-;-;-;-;2;-;-;-;-;-;1;-;3
"431830 São Gabriel";-;-;1;-;-;-;-;-;-;-;-;-;1
"431840 São Jerônimo";1;-;-;-;-;-;-;-;-;-;-;-;1
"431848 São José do Hortêncio";-;-;-;-;-;-;1;-;-;-;-;-;1
"431850 São José do Norte";-;-;1;-;-;-;-;1;-;-;-;-;2
"431870 São Leopoldo";-;1;1;2;-;-;-;-;1;-;-;-;5
"431930 São Paulo das Missões";-;-;-;1;-;-;-;-;-;-;-;-;1
"431990 Sapiranga";-;1;-;-;-;-;-;-;-;-;-;-;1
"432000 Sapucaia do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"432035 Sentinela do Sul";-;-;-;-;1;-;-;-;-;-;-;-;1
"432060 Severiano de Almeida";-;1;-;-;-;-;-;-;-;-;-;-;1
"432070 Sobradinho";1;-;-;-;-;-;-;-;-;-;-;-;1
"432090 Tapejara";-;1;-;-;-;-;-;-;-;-;-;-;1
"432120 Taquara";-;-;1;-;1;-;-;-;-;-;-;-;2
"432130 Taquari";-;-;-;-;1;-;-;1;-;-;-;-;2
"432140 Tenente Portela";-;-;-;-;-;1;-;-;-;-;-;-;1
"432145 Teutônia";-;-;-;-;-;-;1;-;-;-;1;-;2
"432150 Torres";1;-;1;-;-;-;-;-;-;-;-;-;2
"432170 Três Coroas";-;-;1;-;-;-;-;-;-;-;-;-;1
"432190 Três Passos";-;1;-;-;-;-;-;-;-;-;-;1;2
"432200 Triunfo";-;1;-;-;-;-;1;-;-;-;-;1;3
"432210 Tucunduva";-;1;-;-;-;1;-;-;-;-;-;-;2
"432240 Uruguaiana";-;-;1;1;-;-;-;-;-;-;-;-;2
"432253 Vale do Sol";1;-;-;-;-;-;-;-;-;-;3;-;4
"432260 Venâncio Aires";-;-;-;1;2;1;1;-;-;1;-;1;7
"432270 Vera Cruz";1;-;-;1;2;-;-;-;-;2;-;-;6
"432285 Vespasiano Correa";-;-;-;-;-;-;-;1;-;-;-;-;1
"432290 Viadutos";-;-;1;-;-;-;-;-;-;-;-;-;1
"432300 Viamão";-;-;-;-;1;-;-;-;-;-;-;-;1
"432335 Vila Lângaro";-;-;-;-;-;-;-;-;1;-;-;-;1
"432340 Vila Maria";-;-;-;-;-;-;-;-;-;1;-;-;1
"500110 Aquidauana";-;-;-;-;1;-;-;-;-;-;-;-;1
"500270 Campo Grande";1;-;-;-;-;-;-;-;-;-;-;-;1
"500540 Maracaju";-;-;-;-;-;-;-;-;-;1;-;-;1
"500580 Nioaque";-;-;-;-;1;-;-;-;-;-;-;-;1
"500830 Três Lagoas";-;-;-;1;-;-;-;-;-;-;-;-;1
"510010 Acorizal";-;-;-;-;-;-;-;1;-;-;-;-;1
"510170 Barra do Bugres";-;-;-;-;-;-;-;-;-;-;-;1;1
"510325 Colniza";-;-;-;-;-;1;-;-;-;-;-;-;1
"510340 Cuiabá";-;-;-;-;1;-;1;1;-;-;-;1;4
"510410 Guarantã do Norte";-;-;1;-;-;-;-;-;-;-;-;-;1
"510704 Primavera do Leste";-;-;-;-;-;-;-;-;-;-;1;-;1
"510792 Sorriso";-;-;-;1;-;-;-;-;-;-;-;-;1
"510840 Várzea Grande";-;-;2;-;-;-;-;-;-;-;-;-;2
"520110 Anápolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"520140 Aparecida de Goiânia";-;-;-;-;-;-;-;-;-;-;-;1;1
"520450 Caldas Novas";-;2;-;-;-;-;-;-;-;-;-;-;2
"520510 Catalão";-;-;-;-;-;-;-;-;1;-;-;-;1
"520870 Goiânia";-;-;1;1;1;1;-;-;-;-;2;-;6
"521150 Itumbiara";-;-;-;-;-;-;-;-;-;1;-;-;1
"521220 Jussara";-;-;-;-;-;-;-;-;-;1;-;-;1
"521250 Luziânia";-;-;-;-;-;-;-;-;-;-;1;-;1
"521850 Quirinópolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"521930 Santa Helena de Goiás";-;-;-;-;-;-;-;-;-;1;-;-;1
"522140 Trindade";1;-;-;-;-;-;-;-;-;-;-;-;1
"530010 Brasília";2;2;5;1;1;1;1;-;1;1;1;2;18
"Total";240;271;342;379;301;529;245;189;132;154;176;236;3194
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
  Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
  Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso)
 e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha UF de residência,
 na Coluna Ano de 1ºs sintomas, em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
  Dados de 2020 do Espírito Santo não estão disponíveis neste sistema, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo estado desde janeiro de 2020.
  Dados de 2007 a 2023 atualizados em 14/04/2024.
  Dados de 2024 atualizados em 28/06/2024, sujeitos à revisão.
 * Dados disponibilizados no TABNET em julho de 2024.
 
