 ESQUISTOSSOMOSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2022
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"314795 PATIS";-;-;-;-;2;1;-;-;-;-;-;-;3
"314840 PAULISTAS";6;5;6;1;7;6;14;12;4;4;4;1;70
"314880 PEDRA DO ANTA";-;-;-;-;-;1;-;-;-;-;-;1;2
"314915 PEDRAS DE MARIA DA CRUZ";-;2;-;-;-;-;-;-;-;-;-;-;2
"314930 PEDRO LEOPOLDO";-;1;1;3;1;-;1;1;1;2;-;-;11
"314970 PERDIGAO";-;-;1;-;-;-;-;-;-;-;-;-;1
"315000 PESCADOR";-;-;-;1;1;-;-;-;-;-;-;-;2
"315010 PIAU";-;-;-;3;-;1;1;-;-;-;-;-;5
"315020 PIEDADE DE PONTE NOVA";-;-;-;-;-;1;1;-;-;-;-;-;2
"315050 PIMENTA";-;2;2;-;-;2;-;1;-;-;1;-;8
"315053 PINGO-D'AGUA";-;-;-;-;-;-;-;-;-;-;1;-;1
"315080 PIRANGA";-;-;-;-;1;-;-;1;-;1;-;-;3
"315130 PIRAUBA";1;-;-;-;2;2;-;2;-;-;-;-;7
"315150 PIUMHI";-;-;-;-;-;1;1;-;-;1;-;1;4
"315210 PONTE NOVA";2;1;2;2;2;2;2;-;2;1;2;1;19
"315230 PORTO FIRME";1;-;-;-;-;-;-;-;-;-;-;-;1
"315390 RAPOSOS";-;-;-;-;-;-;-;-;-;-;-;1;1
"315400 RAUL SOARES";4;6;5;2;3;1;4;3;-;8;2;1;39
"315420 RESENDE COSTA";1;-;-;-;-;-;-;-;-;-;-;-;1
"315460 RIBEIRAO DAS NEVES";-;-;-;1;1;-;1;-;-;2;-;3;8
"315480 RIO ACIMA";-;-;-;-;-;-;-;-;-;-;1;-;1
"315560 RIO PARDO DE MINAS";-;-;-;-;-;-;-;-;-;1;-;-;1
"315630 RODEIRO";-;-;-;-;1;-;-;-;-;-;-;-;1
"315645 ROSARIO DA LIMEIRA";-;-;-;-;-;-;-;-;-;-;1;-;1
"315650 RUBELITA";-;-;-;-;1;-;1;-;-;-;-;-;2
"315670 SABARA";-;-;-;1;-;-;-;1;-;-;1;-;3
"315680 SABINOPOLIS";-;-;-;-;-;-;1;-;-;-;-;-;1
"315690 SACRAMENTO";-;-;-;-;-;-;-;-;2;-;-;-;2
"315700 SALINAS";-;-;-;-;-;2;-;1;2;-;-;-;5
"315720 SANTA BARBARA";1;-;-;-;-;2;-;1;-;-;-;-;4
"315740 SANTA CRUZ DO ESCALVADO";3;-;-;-;1;-;2;1;-;-;-;2;9
"315780 SANTA LUZIA";1;-;1;2;-;1;1;-;-;-;-;2;8
"315810 SANTA MARIA DO SALTO";-;-;-;-;-;-;-;-;-;1;1;1;3
"315895 SANTANA DO PARAISO";-;1;-;1;-;-;1;2;-;1;-;1;7
"315950 SANTA RITA DO ITUETO";-;-;-;-;-;-;-;-;-;1;-;-;1
"316010 SANTO ANTONIO DO GRAMA";-;3;1;5;3;2;3;2;2;1;1;1;24
"316030 SANTO ANTONIO DO JACINTO";-;2;6;5;-;-;1;-;-;-;-;-;14
"316040 SANTO ANTONIO DO MONTE";-;1;-;-;-;-;-;-;-;-;-;-;1
"316095 SAO DOMINGOS DAS DORES";5;8;6;3;4;-;6;6;-;5;-;4;47
"316110 SAO FRANCISCO";1;-;-;1;1;-;4;-;-;-;-;-;7
"316190 SAO GONCALO DO RIO ABAIXO";1;-;1;-;1;-;2;2;-;1;1;-;9
"316240 SAO JOAO DA PONTE";-;-;1;-;-;-;-;-;-;-;-;-;1
"316250 SAO JOAO DEL REI";-;-;-;-;-;-;-;1;1;-;-;-;2
"316270 SAO JOAO DO PARAISO";-;-;-;-;-;-;-;-;-;-;-;1;1
"316295 SAO JOSE DA LAPA";-;-;1;-;1;-;-;-;-;-;-;-;2
"316330 SAO JOSE DO DIVINO";-;-;-;-;-;-;-;-;3;7;-;-;10
"316400 SAO PEDRO DOS FERROS";-;2;3;-;1;1;1;3;-;1;2;-;14
"316410 SAO PEDRO DO SUACUI";-;-;-;-;-;-;-;1;-;-;-;-;1
"316460 SAO SEBASTIAO DO OESTE";-;1;-;-;-;-;-;-;-;1;-;-;2
"316556 SEM-PEIXE";2;4;1;1;1;3;-;-;-;-;1;2;15
"316570 SENADOR FIRMINO";-;-;-;-;-;-;-;-;-;-;1;-;1
"316660 SERRA DA SAUDADE";-;1;-;-;-;-;-;-;-;1;-;-;2
"316670 SERRA DOS AIMORES";-;-;1;-;-;-;-;-;-;-;-;-;1
"316800 TAIOBEIRAS";-;-;1;-;1;-;-;-;-;-;-;-;2
"316820 TAPIRAI";-;-;-;-;1;-;-;-;1;-;-;-;2
"316850 TEIXEIRAS";-;-;-;-;-;-;-;-;1;-;-;-;1
"316860 TEOFILO OTONI";-;-;1;1;-;-;-;-;-;-;1;-;3
"317000 UBAI";2;4;-;2;1;1;-;-;-;-;-;1;11
"317010 UBERABA";1;-;1;-;-;-;1;-;-;1;-;1;5
"317050 URUCANIA";-;1;-;-;1;-;1;-;-;-;-;-;3
"317075 VARJAO DE MINAS";-;-;1;-;-;-;-;-;-;-;-;-;1
"317107 VEREDINHA";-;-;-;-;-;1;-;-;-;-;-;-;1
"317180 VIRGINOPOLIS";-;-;-;-;-;-;5;8;-;-;-;-;13
"317190 VIRGOLANDIA";-;1;-;-;-;-;1;-;1;-;-;-;3
"317200 VISCONDE DO RIO BRANCO";-;-;2;-;-;1;2;1;-;-;-;-;6
"330010 ANGRA DOS REIS";-;-;-;1;-;-;-;-;-;-;-;-;1
"330020 ARARUAMA";-;-;-;-;-;-;-;-;-;-;1;-;1
"330025 ARRAIAL DO CABO";-;-;-;-;-;-;-;-;-;1;-;-;1
"330040 BARRA MANSA";-;-;-;-;1;-;-;-;-;-;-;1;2
"330100 CAMPOS DOS GOYTACAZES";-;-;-;-;1;-;-;-;-;-;-;-;1
"330220 ITAPERUNA";1;-;-;-;-;-;-;-;-;-;-;-;1
"330240 MACAE";-;-;-;-;-;2;1;-;-;-;-;-;3
"330340 NOVA FRIBURGO";-;-;-;-;-;-;1;-;-;-;-;-;1
"330385 PATY DO ALFERES";-;-;-;-;-;-;-;-;1;-;-;-;1
"330390 PETROPOLIS";-;1;-;-;-;-;-;-;1;-;-;-;2
"330410 PORCIUNCULA";17;-;1;-;1;1;8;7;14;29;5;8;91
"330411 PORTO REAL";1;-;-;-;-;-;-;-;-;-;-;-;1
"330414 QUEIMADOS";-;-;-;-;-;-;-;-;-;-;1;-;1
"330420 RESENDE";-;1;-;-;-;-;-;-;-;-;-;-;1
"330452 RIO DAS OSTRAS";-;-;-;-;1;-;-;-;-;-;1;-;2
"330455 RIO DE JANEIRO";1;2;1;3;-;-;3;1;-;1;-;-;12
"330490 SAO GONCALO";-;-;-;-;-;-;-;1;-;-;-;-;1
"330570 SUMIDOURO";-;-;-;-;-;-;2;-;-;-;-;-;2
"330575 TANGUA";-;-;-;1;-;-;-;-;-;-;-;-;1
"330580 TERESOPOLIS";-;-;-;-;-;-;-;-;1;-;-;-;1
"330600 TRES RIOS";-;-;-;-;-;-;-;1;-;-;-;-;1
"330630 VOLTA REDONDA";1;-;-;-;-;-;-;-;-;-;-;-;1
"350115 ALUMINIO";-;-;-;-;-;-;-;-;-;-;-;1;1
"350160 AMERICANA";-;-;-;-;1;-;-;-;-;-;-;-;1
"350320 ARARAQUARA";-;-;-;-;-;-;1;1;-;-;-;-;2
"350380 ARTUR NOGUEIRA";1;-;-;-;-;-;-;-;-;-;-;-;1
"350410 ATIBAIA";-;-;-;1;-;1;-;1;-;-;-;-;3
"350550 BARRETOS";-;1;-;-;-;-;-;-;-;-;-;-;1
"350635 BERTIOGA";-;-;-;-;-;-;1;-;-;-;-;-;1
"350840 CABREUVA";-;-;1;-;-;-;-;-;-;-;-;-;1
"350900 CAIEIRAS";-;-;-;-;-;-;-;1;-;-;-;-;1
"350950 CAMPINAS";2;1;-;-;-;-;1;2;-;-;2;1;9
"351040 CAPIVARI";-;-;-;-;-;-;-;-;-;-;1;-;1
"351060 CARAPICUIBA";-;-;1;-;1;-;-;-;-;-;-;-;2
"351240 CORDEIROPOLIS";-;-;-;-;-;-;1;-;-;-;-;-;1
"351280 COSMOPOLIS";-;-;-;-;-;1;-;-;-;-;-;-;1
"351300 COTIA";-;1;1;-;-;-;1;-;-;-;3;1;7
"351410 DOIS CORREGOS";-;-;-;-;-;-;1;-;-;-;-;-;1
"351500 EMBU DAS ARTES";-;-;-;-;1;-;-;-;-;-;-;-;1
"351560 FERNANDO PRESTES";-;-;-;-;-;-;-;-;-;1;-;-;1
"351620 FRANCA";-;-;-;-;-;1;-;-;-;-;-;-;1
"351630 FRANCISCO MORATO";1;-;-;-;-;-;-;-;-;-;-;-;1
"351905 HOLAMBRA";-;1;-;-;-;-;-;-;-;-;-;-;1
"352040 ILHABELA";-;-;-;-;-;1;-;-;-;-;-;-;1
"352050 INDAIATUBA";-;-;-;-;1;-;1;-;-;1;-;-;3
"352210 ITANHAEM";-;-;-;-;-;-;-;1;-;-;-;1;2
"352250 ITAPEVI";-;-;1;-;-;-;1;-;-;-;-;-;2
"352260 ITAPIRA";-;-;-;-;-;-;-;-;1;-;-;-;1
"352310 ITAQUAQUECETUBA";-;-;-;-;-;-;-;-;-;1;-;-;1
"352330 ITARIRI";-;-;-;-;-;-;2;-;-;-;-;-;2
"352340 ITATIBA";-;-;-;-;-;-;-;1;-;-;-;-;1
"352390 ITU";-;-;-;-;-;-;-;1;-;-;-;-;1
"352400 ITUPEVA";-;-;-;-;-;-;-;-;1;-;-;-;1
"352480 JALES";-;-;-;1;-;-;-;-;-;-;-;-;1
"352590 JUNDIAI";-;-;1;1;-;-;-;1;-;-;1;-;4
"352640 LARANJAL PAULISTA";-;-;1;-;-;-;-;1;-;-;-;-;2
"352730 LOUVEIRA";-;-;-;-;-;-;-;1;-;-;-;-;1
"352930 MATAO";-;-;-;-;-;-;1;-;-;-;-;-;1
"353060 MOGI DAS CRUZES";-;-;-;-;-;-;1;-;-;-;-;-;1
"353370 OCAUCU";-;-;-;-;-;1;5;-;-;-;-;-;6
"353440 OSASCO";-;-;-;-;-;-;1;-;-;-;-;-;1
"353650 PAULINIA";-;-;-;-;-;-;-;1;-;-;-;-;1
"353760 PERUIBE";-;-;-;-;-;-;1;-;-;-;-;-;1
"353800 PINDAMONHANGABA";-;-;-;-;-;-;-;1;-;-;-;-;1
"353870 PIRACICABA";1;-;-;-;-;-;-;-;-;-;-;-;1
"353930 PIRASSUNUNGA";-;-;-;-;1;-;-;-;-;-;-;1;2
"353980 POA";-;-;1;-;-;-;-;-;-;-;-;-;1
"354020 PONTAL";-;-;-;-;-;-;-;-;1;-;-;-;1
"354100 PRAIA GRANDE";-;-;-;-;-;-;1;-;-;-;-;-;1
"354340 RIBEIRAO PRETO";-;1;-;-;-;2;-;-;-;-;2;2;7
"354520 SALTO";-;-;-;-;-;-;-;-;2;-;-;-;2
"354660 SANTA FE DO SUL";-;-;-;-;-;-;-;1;-;-;-;-;1
"354670 SANTA GERTRUDES";-;-;-;-;-;-;-;-;-;-;1;-;1
"354780 SANTO ANDRE";-;-;-;1;-;1;-;1;-;-;-;-;3
"354850 SANTOS";-;-;1;1;1;-;-;-;-;1;-;1;5
"354870 SAO BERNARDO DO CAMPO";-;1;-;1;2;-;-;-;-;-;1;-;5
"354990 SAO JOSE DOS CAMPOS";-;-;-;-;-;-;-;-;1;-;-;1;2
"355030 SAO PAULO";5;5;10;6;6;7;5;9;4;3;3;5;68
"355070 SAO SEBASTIAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"355150 SERRANA";-;1;-;-;-;-;-;-;-;-;-;-;1
"355170 SERTAOZINHO";1;-;-;-;-;-;1;-;-;-;-;-;2
"355240 SUMARE";-;-;-;-;-;-;1;1;1;-;1;-;4
"355365 TAQUARAL";-;-;-;1;-;-;-;-;-;-;-;-;1
"355400 TATUI";-;-;1;-;-;-;-;-;-;-;-;-;1
"355540 UBATUBA";-;-;-;-;-;1;1;-;-;-;1;-;3
"355570 UNIAO PAULISTA";1;-;-;-;-;-;-;-;-;-;-;-;1
"355645 VARGEM GRANDE PAULISTA";-;1;-;1;-;-;1;-;-;-;-;-;3
"355650 VARZEA PAULISTA";-;-;1;-;1;-;-;-;-;1;-;-;3
"355670 VINHEDO";-;2;1;-;-;-;-;-;-;-;-;-;3
"355710 VOTUPORANGA";-;-;-;-;-;-;-;1;-;2;-;-;3
"410110 ANDIRA";-;-;2;-;-;-;-;-;-;-;-;-;2
"410140 APUCARANA";-;-;-;-;2;-;-;-;-;-;-;-;2
"410360 CAMBARA";-;-;-;-;-;-;-;-;-;1;-;-;1
"410480 CASCAVEL";-;-;-;-;-;-;-;-;1;-;-;-;1
"410640 CORNELIO PROCOPIO";-;-;-;-;-;-;-;-;1;-;-;-;1
"410690 CURITIBA";-;1;-;-;-;-;-;-;-;1;-;-;2
"411370 LONDRINA";-;-;-;-;-;1;-;-;-;-;-;1;2
"411520 MARINGA";-;-;-;-;-;2;-;1;-;-;-;-;3
"411800 PARAISO DO NORTE";-;-;-;1;-;-;-;-;-;-;-;-;1
"412190 RIBEIRAO DO PINHAL";-;-;-;-;-;-;-;-;-;1;-;-;1
"412240 ROLANDIA";-;-;2;-;-;-;-;-;-;-;-;-;2
"412410 SANTO ANTONIO DA PLATINA";2;-;-;1;-;-;-;-;-;-;-;-;3
"420290 BRUSQUE";-;-;-;-;1;-;-;-;-;-;-;-;1
"420540 FLORIANOPOLIS";-;-;-;-;-;-;-;-;-;-;-;1;1
"420820 ITAJAI";-;1;-;-;-;-;1;1;1;-;-;-;4
"421750 SEARA";-;-;-;1;1;-;-;-;-;-;-;1;3
"500270 CAMPO GRANDE";-;-;-;1;1;-;-;-;-;-;-;-;2
"500660 PONTA PORA";-;1;-;-;-;-;-;-;-;-;-;-;1
"510263 CAMPO NOVO DO PARECIS";-;-;-;1;-;-;-;-;-;-;-;-;1
"510340 CUIABA";-;-;-;1;-;-;-;-;-;-;-;-;1
"510345 DENISE";-;-;-;-;-;-;-;1;-;-;-;-;1
"510410 GUARANTA DO NORTE";1;-;-;-;-;-;-;-;-;-;-;-;1
"510619 NOVA SANTA HELENA";-;-;-;1;-;-;-;-;-;-;-;-;1
"510622 NOVA MUTUM";-;-;1;-;-;1;-;-;-;-;-;-;2
"510704 PRIMAVERA DO LESTE";-;-;-;-;-;-;1;-;-;-;-;-;1
"510760 RONDONOPOLIS";-;-;-;-;-;-;1;-;-;-;-;-;1
"510790 SINOP";-;-;-;-;-;-;1;-;-;-;-;-;1
"510890 NOVA MARINGA";-;-;1;-;-;-;-;-;-;-;-;-;1
"520060 ALTO PARAISO DE GOIAS";-;-;-;-;-;-;-;-;1;-;-;-;1
"520110 ANAPOLIS";-;-;-;-;-;-;1;-;-;-;-;-;1
"520140 APARECIDA DE GOIANIA";-;-;1;-;-;-;-;-;-;-;-;-;1
"520810 FORMOSO";-;-;-;-;-;-;-;1;-;-;-;-;1
"521040 ITABERAI";-;1;-;-;-;-;-;-;-;-;-;-;1
"521190 JATAI";-;-;-;-;-;-;-;-;-;1;-;-;1
"521250 LUZIANIA";-;-;-;-;-;-;-;4;-;-;-;-;4
"521850 QUIRINOPOLIS";-;-;-;-;2;-;-;-;-;-;-;-;2
"521880 RIO VERDE";-;1;1;-;-;-;-;-;-;-;-;-;2
"530010 BRASILIA";-;1;2;-;-;2;2;2;1;3;1;1;15
"Total";189;188;246;214;236;215;269;316;178;249;141;199;2640
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso)
 e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha UF de residência,
 na Coluna Ano de 1ºs sintomas, em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
 Dados referentes à vigilância passiva em áreas não endêmicas.
 Dados a partir 2020 do Espírito Santo não estão disponíveis neste sistema, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo
 estado desde janeiro de 2020.
 Ver também dados da busca ativa de casos enviados ao Programa de Controle de Esquistossomose/SVS/MS no site
 https://datasus.saude.gov.br/acesso-a-informacao/programa-de-controle-da-esquistossomose-pce/
 Dados de 2007 e 2008 atualizados em 02/07/2012.
 Dados de 2009 atualizados em 27/12/2012.
 Dados de 2010 atualizados em 04/11/2013.
 Dados de 2011 atualizados em 29/08/2014.
 Dados de 2012 atualizados em 01/06/2015.
 Dados de 2013 atualizados em 18/12/2017.
 Dados de 2014 atualizados em 17/12/2018.
 Dados de 2015 atualizados em 26/11/2018.
 Dados de 2016 atualizados em 16/09/2019.
 Dados de 2017 atualizados em 24/04/2020.
 Dados de 2018 e 2019 atualizados em 22/08/2022.
 Dados de 2020 atualizados em 25/01/2024, dados sujeitos à revisão.
 Dados de 2021 atualizados em 04/01/2024, dados sujeitos à revisão.
 Dados de 2022 atualizados em 02/02/2024, dados sujeitos à revisão.
 Dados de 2023 atualizados em 26/01/2024, dados sujeitos à revisão.
 * Dados disponibilizados no TABNET em abril de 2024.
 
