 ESQUISTOSSOMOSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2021
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"315210 PONTE NOVA";1;4;5;1;2;2;5;2;5;2;4;5;38
"315330 PRESIDENTE KUBITSCHEK";-;1;-;-;-;-;-;-;-;-;-;-;1
"315380 QUELUZITO";-;-;1;-;-;-;-;-;-;-;-;-;1
"315400 RAUL SOARES";-;6;2;6;2;15;6;2;2;4;1;4;50
"315460 RIBEIRAO DAS NEVES";2;-;-;-;-;-;1;-;-;-;-;-;3
"315490 RIO CASCA";1;-;-;-;-;-;-;-;-;-;-;-;1
"315650 RUBELITA";-;-;-;-;-;-;-;1;-;-;1;1;3
"315670 SABARA";2;2;-;-;-;-;-;-;-;-;-;-;4
"315700 SALINAS";1;-;-;-;-;-;-;-;1;-;-;-;2
"315720 SANTA BARBARA";-;-;1;-;2;-;-;-;-;-;-;-;3
"315740 SANTA CRUZ DO ESCALVADO";1;-;-;1;1;-;1;3;1;2;3;10;23
"315780 SANTA LUZIA";2;1;1;1;-;2;-;-;2;3;1;-;13
"315810 SANTA MARIA DO SALTO";-;-;-;-;-;-;-;3;-;-;-;-;3
"315895 SANTANA DO PARAISO";1;-;-;1;1;3;-;-;-;1;1;-;8
"315910 SANTANA DOS MONTES";1;-;1;-;-;1;-;-;-;-;-;1;4
"315960 SANTA RITA DO SAPUCAI";-;-;-;-;-;-;-;-;1;-;-;-;1
"316010 SANTO ANTONIO DO GRAMA";-;-;-;1;2;-;-;-;-;1;1;1;6
"316030 SANTO ANTONIO DO JACINTO";-;-;-;-;-;-;1;-;-;-;1;-;2
"316040 SANTO ANTONIO DO MONTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"316095 SAO DOMINGOS DAS DORES";-;-;-;1;3;2;-;-;5;3;13;7;34
"316110 SAO FRANCISCO";-;-;-;-;-;2;2;1;-;-;-;1;6
"316165 SAO GERALDO DO BAIXIO";-;-;2;1;1;-;-;-;-;2;-;-;6
"316190 SAO GONCALO DO RIO ABAIXO";-;-;2;-;1;1;2;-;-;3;-;1;10
"316250 SAO JOAO DEL REI";-;-;-;-;-;-;-;-;-;-;-;2;2
"316340 SAO JOSE DO GOIABAL";-;-;-;-;2;1;3;2;2;2;1;-;13
"316400 SAO PEDRO DOS FERROS";1;1;2;-;1;-;1;1;1;-;-;-;8
"316460 SAO SEBASTIAO DO OESTE";1;-;-;-;-;-;-;-;-;-;-;-;1
"316500 SAO TIAGO";-;-;-;-;1;-;-;-;-;-;-;-;1
"316556 SEM-PEIXE";-;-;-;-;-;-;1;1;1;-;-;-;3
"316600 SENHORA DE OLIVEIRA";1;-;-;-;-;-;-;-;-;-;-;-;1
"316620 SENHORA DOS REMEDIOS";1;-;-;-;-;-;-;-;-;-;1;-;2
"316670 SERRA DOS AIMORES";-;2;2;1;-;-;1;-;-;-;-;-;6
"316770 SOBRALIA";-;-;1;-;-;-;-;-;-;-;-;-;1
"316800 TAIOBEIRAS";-;-;-;-;1;-;-;-;-;2;1;1;5
"316860 TEOFILO OTONI";24;28;18;15;36;21;33;13;-;-;-;-;188
"316870 TIMOTEO";-;1;-;-;1;-;-;-;-;-;-;-;2
"317000 UBAI";-;2;1;-;-;1;-;1;-;2;-;1;8
"317005 UBAPORANGA";-;-;1;-;-;-;-;-;-;-;-;-;1
"317010 UBERABA";-;-;1;-;2;-;-;-;-;-;-;-;3
"317020 UBERLANDIA";-;-;-;-;-;-;-;-;-;-;1;-;1
"317050 URUCANIA";1;1;-;1;1;-;-;-;-;-;-;-;4
"317065 VARGEM GRANDE DO RIO PARDO";-;-;-;-;-;-;-;-;1;-;-;-;1
"317130 VICOSA";-;-;1;-;-;-;-;-;-;1;-;-;2
"317140 VIEIRAS";-;-;-;-;-;1;-;-;-;-;-;-;1
"317190 VIRGOLANDIA";-;-;-;1;1;1;-;-;-;-;2;-;5
"317200 VISCONDE DO RIO BRANCO";-;-;1;1;1;-;-;-;-;-;-;-;3
"330010 ANGRA DOS REIS";-;-;-;-;-;1;-;-;-;-;1;-;2
"330040 BARRA MANSA";1;-;-;-;-;-;-;-;-;-;-;-;1
"330080 CACHOEIRAS DE MACACU";-;-;-;-;-;-;-;1;-;-;-;-;1
"330160 DUAS BARRAS";1;-;-;-;-;-;1;-;-;-;-;-;2
"330227 JAPERI";-;1;-;-;-;-;-;-;-;-;-;-;1
"330240 MACAE";-;-;1;1;-;1;1;-;-;-;-;-;4
"330390 PETROPOLIS";-;-;-;-;-;-;-;-;1;-;-;-;1
"330410 PORCIUNCULA";-;-;1;-;-;-;-;-;-;2;-;-;3
"330420 RESENDE";-;-;-;-;1;-;-;-;-;-;-;-;1
"330455 RIO DE JANEIRO";-;1;1;2;-;1;1;-;-;-;-;-;6
"330615 VARRE-SAI";-;-;-;-;-;1;-;-;-;-;1;-;2
"350160 AMERICANA";-;-;-;-;-;-;-;-;-;1;-;-;1
"350410 ATIBAIA";-;-;-;-;1;-;-;-;-;-;1;-;2
"350635 BERTIOGA";-;-;-;-;-;-;-;-;-;-;-;1;1
"350650 BIRIGUI";-;-;-;-;-;-;-;-;1;-;-;-;1
"350700 BOITUVA";-;1;-;-;-;-;-;-;-;-;-;-;1
"350710 BOM JESUS DOS PERDOES";-;-;-;1;-;-;-;-;-;-;-;-;1
"350750 BOTUCATU";-;-;-;-;1;-;-;-;-;-;-;-;1
"350950 CAMPINAS";-;1;2;-;-;3;2;1;2;-;1;-;12
"351040 CAPIVARI";1;-;-;-;-;-;-;-;-;-;-;-;1
"351300 COTIA";-;-;-;-;-;-;-;1;-;-;-;-;1
"351380 DIADEMA";-;-;-;-;1;-;-;-;-;-;-;-;1
"351500 EMBU DAS ARTES";-;-;-;-;-;-;-;-;-;-;1;-;1
"351620 FRANCA";-;-;-;-;-;-;-;-;-;1;-;-;1
"351630 FRANCISCO MORATO";-;-;-;-;-;-;-;-;-;-;1;-;1
"351870 GUARUJA";-;-;-;-;-;-;-;-;-;-;-;1;1
"351880 GUARULHOS";-;-;-;1;1;-;-;1;1;-;-;-;4
"351905 HOLAMBRA";-;-;-;1;-;-;-;-;-;-;1;-;2
"351907 HORTOLANDIA";-;1;-;-;-;-;1;-;-;-;-;-;2
"352040 ILHABELA";-;-;-;-;-;-;-;-;4;-;-;-;4
"352210 ITANHAEM";-;-;-;1;-;-;-;-;-;-;1;-;2
"352250 ITAPEVI";-;-;-;-;-;1;-;-;-;1;-;-;2
"352260 ITAPIRA";-;-;-;-;-;-;-;-;-;1;-;1;2
"352310 ITAQUAQUECETUBA";2;-;-;-;-;-;-;-;-;-;1;-;3
"352330 ITARIRI";-;-;-;-;1;-;-;-;-;-;-;-;1
"352400 ITUPEVA";-;1;-;-;-;-;-;-;-;-;-;-;1
"352470 JAGUARIUNA";-;-;-;-;-;-;1;-;-;-;-;-;1
"352520 JARINU";-;1;-;-;-;-;-;1;-;-;-;-;2
"352590 JUNDIAI";-;-;-;-;-;-;-;-;-;1;-;-;1
"352670 LEME";-;1;-;1;-;-;-;-;-;-;-;-;2
"352690 LIMEIRA";-;-;1;-;-;-;-;-;-;-;2;-;3
"352760 LUIS ANTONIO";-;-;-;-;-;-;-;-;-;-;-;1;1
"352940 MAUA";-;-;-;-;-;-;1;-;-;-;1;-;2
"353110 MONGAGUA";-;-;-;-;-;1;-;-;-;-;-;-;1
"353130 MONTE ALTO";-;-;-;1;-;-;-;-;1;-;-;-;2
"353180 MONTE MOR";-;-;1;-;-;-;-;-;-;-;-;-;1
"353290 NOVA EUROPA";-;-;-;-;-;-;-;1;-;-;-;-;1
"353340 NOVA ODESSA";-;-;-;-;-;-;-;1;-;-;-;-;1
"353440 OSASCO";1;1;-;-;2;1;-;-;1;-;-;-;6
"353650 PAULINIA";-;-;1;-;-;-;-;-;-;1;-;-;2
"353800 PINDAMONHANGABA";-;-;-;-;-;-;1;-;-;1;-;1;3
"353930 PIRASSUNUNGA";-;-;-;-;-;-;-;-;-;-;-;1;1
"354020 PONTAL";1;-;-;-;-;-;-;-;-;-;-;-;1
"354025 PONTALINDA";-;-;-;-;-;-;-;-;-;-;-;1;1
"354070 PORTO FERREIRA";-;-;-;-;-;1;-;-;-;-;-;-;1
"354340 RIBEIRAO PRETO";-;1;-;-;1;-;-;-;-;-;-;1;3
"354630 SANTA CRUZ DAS PALMEIRAS";-;-;-;-;-;-;-;-;-;-;-;1;1
"354670 SANTA GERTRUDES";-;-;-;1;-;1;-;-;-;1;1;1;5
"354780 SANTO ANDRE";-;-;-;-;1;-;-;-;-;-;-;-;1
"354850 SANTOS";-;2;-;1;-;-;-;-;1;-;-;-;4
"354870 SAO BERNARDO DO CAMPO";-;-;1;-;3;1;2;-;3;-;1;2;13
"354980 SAO JOSE DO RIO PRETO";-;-;1;-;-;-;-;1;-;-;-;-;2
"354990 SAO JOSE DOS CAMPOS";-;-;-;-;-;-;-;4;-;1;-;-;5
"355030 SAO PAULO";6;7;6;8;6;9;4;3;11;8;5;9;82
"355070 SAO SEBASTIAO";-;-;-;-;-;-;-;-;-;-;-;1;1
"355170 SERTAOZINHO";-;1;1;2;-;-;-;1;-;-;1;1;7
"355220 SOROCABA";-;-;-;1;-;-;-;-;-;-;-;1;2
"355240 SUMARE";-;1;1;1;-;1;-;-;1;-;1;-;6
"355540 UBATUBA";3;1;-;-;-;2;-;-;-;-;-;-;6
"355645 VARGEM GRANDE PAULISTA";-;-;-;-;-;-;-;-;1;-;-;-;1
"355650 VARZEA PAULISTA";-;-;-;-;-;-;1;-;-;-;-;1;2
"355670 VINHEDO";-;1;-;-;-;-;-;-;-;-;1;-;2
"355710 VOTUPORANGA";1;-;-;-;-;-;-;-;-;-;-;-;1
"410140 APUCARANA";-;-;1;-;-;-;-;-;-;-;-;-;1
"410640 CORNELIO PROCOPIO";-;-;-;-;-;-;-;2;1;-;-;-;3
"410830 FOZ DO IGUACU";-;-;-;-;-;-;-;-;1;-;-;-;1
"411370 LONDRINA";-;-;-;-;-;-;-;1;-;-;1;-;2
"411460 MARECHAL CANDIDO RONDON";-;-;-;-;-;-;-;1;-;-;-;-;1
"411770 PALMEIRA";-;-;-;-;-;-;-;-;-;-;-;1;1
"412070 QUATIGUA";-;-;-;-;-;-;-;1;-;-;-;-;1
"412190 RIBEIRAO DO PINHAL";-;-;-;-;-;-;-;-;1;-;-;1;2
"412240 ROLANDIA";-;-;-;-;-;-;-;-;-;1;-;-;1
"412410 SANTO ANTONIO DA PLATINA";-;-;1;-;-;-;-;-;-;-;-;-;1
"412770 TOLEDO";-;-;-;-;-;-;-;-;-;-;-;1;1
"420240 BLUMENAU";-;1;-;-;-;-;-;1;-;-;-;-;2
"420290 BRUSQUE";-;-;-;1;-;-;-;-;-;-;-;-;1
"420820 ITAJAI";-;-;1;-;-;-;1;-;-;-;-;-;2
"421480 RIO DO SUL";-;1;-;-;-;-;3;-;1;-;-;-;5
"421750 SEARA";-;-;-;-;-;-;1;-;-;1;2;1;5
"431390 PANAMBI";-;-;-;1;-;-;-;-;-;-;-;-;1
"431690 SANTA MARIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"431870 SAO LEOPOLDO";-;1;-;-;-;-;-;-;-;-;-;-;1
"500270 CAMPO GRANDE";-;-;-;-;-;-;-;-;-;-;1;-;1
"500370 DOURADOS";-;-;-;-;-;-;-;-;-;-;1;-;1
"500627 PARAISO DAS AGUAS";-;1;-;-;-;-;-;-;-;-;-;-;1
"510263 CAMPO NOVO DO PARECIS";-;-;1;-;-;1;-;-;-;-;-;-;2
"510525 LUCAS DO RIO VERDE";-;-;1;-;-;-;-;-;-;-;-;-;1
"510562 MIRASSOL D'OESTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"510622 NOVA MUTUM";4;1;-;-;1;-;1;-;-;-;-;-;7
"510795 TANGARA DA SERRA";-;-;-;-;-;-;-;1;-;-;-;-;1
"520330 BELA VISTA DE GOIAS";-;-;-;-;-;-;-;1;-;-;-;-;1
"520710 DIORAMA";-;-;-;-;-;-;1;-;-;-;-;-;1
"520870 GOIANIA";-;-;-;-;-;-;1;-;2;-;-;1;4
"521190 JATAI";-;-;-;-;-;-;-;-;-;-;1;-;1
"521220 JUSSARA";1;-;-;-;-;-;-;-;-;-;-;-;1
"521250 LUZIANIA";-;-;-;-;1;-;-;-;-;-;-;-;1
"521380 MORRINHOS";-;-;-;-;-;-;1;-;-;-;-;-;1
"521805 PORTEIRAO";-;-;-;-;-;-;-;-;-;-;-;1;1
"521880 RIO VERDE";-;-;1;-;-;-;-;-;1;-;1;-;3
"522050 SERRANOPOLIS";-;-;1;-;-;-;-;-;-;-;-;-;1
"522068 SIMOLANDIA";-;-;-;-;-;-;-;-;-;-;1;-;1
"530010 BRASILIA";2;1;1;-;1;2;5;-;3;2;2;2;21
"Total";148;223;194;185;228;205;218;214;202;181;219;178;2395
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso)
 e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha UF de residência,
 na Coluna Ano de 1ºs sintomas, em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
 Dados referentes à vigilância passiva em áreas não endêmicas.
 Dados a partir 2020 do Espírito Santo não estão disponíveis neste sistema, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo
 estado desde janeiro de 2020.
 Ver também dados da busca ativa de casos enviados ao Programa de Controle de Esquistossomose/SVS/MS no site
 https://datasus.saude.gov.br/acesso-a-informacao/programa-de-controle-da-esquistossomose-pce/
 Dados de 2007 e 2008 atualizados em 02/07/2012.
 Dados de 2009 atualizados em 27/12/2012.
 Dados de 2010 atualizados em 04/11/2013.
 Dados de 2011 atualizados em 29/08/2014.
 Dados de 2012 atualizados em 01/06/2015.
 Dados de 2013 atualizados em 18/12/2017.
 Dados de 2014 atualizados em 17/12/2018.
 Dados de 2015 atualizados em 26/11/2018.
 Dados de 2016 atualizados em 16/09/2019.
 Dados de 2017 atualizados em 24/04/2020.
 Dados de 2018 e 2019 atualizados em 22/08/2022.
 Dados de 2020 atualizados em 25/01/2024, dados sujeitos à revisão.
 Dados de 2021 atualizados em 04/01/2024, dados sujeitos à revisão.
 Dados de 2022 atualizados em 02/02/2024, dados sujeitos à revisão.
 Dados de 2023 atualizados em 26/01/2024, dados sujeitos à revisão.
 * Dados disponibilizados no TABNET em abril de 2024.
 
