 ESQUISTOSSOMOSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2014
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"315650 RUBELITA";-;-;-;-;-;-;-;1;-;-;-;-;1
"315670 SABARA";-;-;-;-;-;-;-;-;-;2;-;-;2
"315720 SANTA BARBARA";1;4;3;-;3;3;2;1;1;1;-;-;19
"315725 SANTA BARBARA DO LESTE";2;-;-;-;-;-;-;1;1;2;1;-;7
"315740 SANTA CRUZ DO ESCALVADO";2;-;1;-;-;-;-;1;6;2;-;-;12
"315765 SANTA HELENA DE MINAS";-;-;2;-;-;-;-;-;-;-;-;-;2
"315770 SANTA JULIANA";-;-;-;-;-;-;-;-;1;-;-;-;1
"315780 SANTA LUZIA";-;-;-;1;-;-;-;1;-;-;1;-;3
"315895 SANTANA DO PARAISO";10;8;4;9;9;12;12;7;10;11;4;8;104
"315935 SANTA RITA DE MINAS";1;-;3;-;-;3;-;-;-;-;-;1;8
"316010 SANTO ANTONIO DO GRAMA";-;1;1;5;-;2;1;-;-;-;1;-;11
"316040 SANTO ANTONIO DO MONTE";-;-;-;-;-;-;1;-;-;-;-;-;1
"316095 SAO DOMINGOS DAS DORES";2;-;2;1;-;-;3;-;1;1;1;-;11
"316110 SAO FRANCISCO";1;1;3;2;3;2;1;2;3;-;-;-;18
"316140 SAO FRANCISCO DO GLORIA";-;-;-;-;3;-;-;-;-;-;-;-;3
"316180 SAO GONCALO DO PARA";-;-;-;-;-;-;-;-;-;-;2;-;2
"316190 SAO GONCALO DO RIO ABAIXO";-;-;-;2;-;-;18;9;3;5;8;4;49
"316230 SAO JOAO DA MATA";-;-;-;-;-;-;-;1;-;-;-;-;1
"316240 SAO JOAO DA PONTE";-;-;-;-;-;-;-;-;-;-;1;-;1
"316260 SAO JOAO DO ORIENTE";16;16;12;11;11;10;18;15;19;8;2;13;151
"316270 SAO JOAO DO PARAISO";-;-;-;-;-;-;-;-;-;-;1;2;3
"316310 SAO JOSE DA VARGINHA";1;1;-;-;-;-;-;-;-;-;-;-;2
"316330 SAO JOSE DO DIVINO";6;5;7;4;5;4;-;-;-;8;3;-;42
"316400 SAO PEDRO DOS FERROS";-;3;-;1;-;-;-;-;-;-;-;-;4
"316447 SAO SEBASTIAO DO ANTA";1;2;-;1;-;-;4;1;-;-;-;5;14
"316460 SAO SEBASTIAO DO OESTE";-;-;1;-;-;-;-;-;-;1;-;-;2
"316710 SERRO";5;6;6;6;11;4;3;5;4;5;-;2;57
"316720 SETE LAGOAS";-;-;-;-;-;-;-;1;-;-;-;-;1
"316850 TEIXEIRAS";-;-;-;-;-;-;-;-;-;-;-;1;1
"316870 TIMOTEO";2;9;5;2;5;4;3;7;3;-;-;-;40
"316935 TRES MARIAS";-;-;1;-;-;1;-;-;-;-;-;-;2
"316990 UBA";-;3;-;-;-;-;-;-;-;-;-;-;3
"317000 UBAI";3;2;-;4;1;2;2;1;-;1;-;-;16
"317010 UBERABA";1;-;-;-;-;-;1;-;2;1;-;-;5
"317020 UBERLANDIA";-;-;-;-;-;-;-;1;-;-;-;-;1
"317050 URUCANIA";-;-;-;-;-;1;1;-;2;1;-;-;5
"317080 VARZEA DA PALMA";-;-;-;-;-;-;1;-;-;-;-;-;1
"317090 VARZELANDIA";6;12;10;12;6;7;6;6;18;11;2;2;98
"317120 VESPASIANO";-;4;3;1;1;-;-;-;-;-;-;-;9
"317130 VICOSA";-;-;-;1;-;1;1;-;-;2;-;-;5
"317160 VIRGEM DA LAPA";-;-;-;-;-;-;-;-;-;1;1;-;2
"317200 VISCONDE DO RIO BRANCO";-;-;-;-;-;-;-;-;-;-;1;-;1
"320016 AGUA DOCE DO NORTE";-;-;-;-;1;-;-;-;-;-;-;-;1
"320040 ANCHIETA";-;1;1;-;1;-;2;1;-;-;1;1;8
"320060 ARACRUZ";-;1;-;-;1;3;1;1;-;-;-;2;9
"320100 BOA ESPERANCA";1;-;-;1;-;-;-;-;-;-;-;-;2
"320120 CACHOEIRO DE ITAPEMIRIM";-;-;1;-;-;-;1;-;-;-;-;1;3
"320130 CARIACICA";4;7;2;6;6;3;5;7;5;3;7;4;59
"320150 COLATINA";1;2;4;4;-;2;4;4;9;3;6;-;39
"320160 CONCEICAO DA BARRA";-;-;-;1;1;-;-;1;-;-;1;-;4
"320180 DIVINO DE SAO LOURENCO";-;2;1;-;-;-;-;-;-;-;-;-;3
"320190 DOMINGOS MARTINS";3;4;6;2;3;4;-;1;8;2;3;1;37
"320200 DORES DO RIO PRETO";-;-;-;2;-;-;-;-;-;-;4;-;6
"320220 FUNDAO";2;1;-;1;-;-;-;-;-;-;-;-;4
"320230 GUACUI";-;-;2;-;-;-;-;-;-;-;-;-;2
"320240 GUARAPARI";5;3;2;2;4;1;2;1;2;-;1;3;26
"320313 JOAO NEIVA";1;1;1;1;1;1;-;-;1;-;-;-;7
"320320 LINHARES";1;1;1;2;-;2;-;1;14;-;-;-;22
"320330 MANTENOPOLIS";-;-;-;-;-;-;-;-;-;5;-;-;5
"320334 MARECHAL FLORIANO";4;4;2;1;1;1;-;1;-;-;3;1;18
"320390 NOVA VENECIA";-;-;-;-;-;-;-;1;1;-;-;-;2
"320405 PEDRO CANARIO";-;-;1;-;-;-;-;1;-;-;-;-;2
"320410 PINHEIROS";-;-;-;-;-;1;-;-;1;-;-;-;2
"320425 PONTO BELO";1;-;-;-;-;-;-;-;-;1;-;-;2
"320435 RIO BANANAL";-;1;-;2;1;-;1;-;1;-;-;-;6
"320470 SAO GABRIEL DA PALHA";-;-;-;1;-;-;-;-;-;-;-;-;1
"320480 SAO JOSE DO CALCADO";-;-;-;-;1;-;-;-;-;-;-;-;1
"320490 SAO MATEUS";-;1;-;-;-;-;-;1;-;-;-;-;2
"320500 SERRA";4;2;1;2;4;1;5;5;2;5;3;6;40
"320503 VARGEM ALTA";-;1;-;1;-;-;2;-;1;1;-;-;6
"320510 VIANA";-;-;-;1;2;1;-;-;-;-;-;-;4
"320517 VILA VALERIO";-;1;-;-;-;1;-;-;-;-;1;1;4
"320520 VILA VELHA";6;3;1;3;5;-;4;4;2;1;-;2;31
"320530 VITORIA";7;3;1;4;2;-;3;1;-;10;5;2;38
"330010 ANGRA DOS REIS";-;-;1;-;-;-;-;-;-;-;-;1;2
"330040 BARRA MANSA";-;-;-;-;1;-;-;1;-;-;1;-;3
"330070 CABO FRIO";-;-;-;1;-;-;-;-;-;-;-;-;1
"330100 CAMPOS DOS GOYTACAZES";-;-;1;-;-;-;-;-;-;-;-;-;1
"330170 DUQUE DE CAXIAS";-;-;-;-;-;-;1;-;-;-;-;-;1
"330187 IGUABA GRANDE";-;1;-;-;-;-;-;-;-;-;-;-;1
"330220 ITAPERUNA";-;-;-;-;-;-;-;-;1;-;-;-;1
"330240 MACAE";1;-;1;-;-;-;1;-;-;-;-;1;4
"330330 NITEROI";-;1;-;1;-;-;1;-;-;1;1;1;6
"330340 NOVA FRIBURGO";-;-;-;-;-;-;-;-;-;-;1;-;1
"330350 NOVA IGUACU";-;-;-;-;-;-;-;-;1;1;-;-;2
"330360 PARACAMBI";-;-;-;-;-;-;-;-;-;-;1;-;1
"330410 PORCIUNCULA";-;-;-;-;-;-;-;-;-;4;1;-;5
"330411 PORTO REAL";-;-;-;1;-;-;-;-;-;-;-;-;1
"330420 RESENDE";-;-;-;1;-;-;1;-;-;-;-;-;2
"330455 RIO DE JANEIRO";3;5;3;5;6;8;4;3;-;3;6;4;50
"330490 SAO GONCALO";-;-;1;-;-;-;-;-;-;-;-;-;1
"330570 SUMIDOURO";-;18;-;-;-;-;-;2;-;-;-;-;20
"330630 VOLTA REDONDA";1;-;-;-;2;-;1;-;1;3;-;1;9
"350090 ALTAIR";-;-;1;-;-;-;-;-;-;-;-;-;1
"350110 ALTO ALEGRE";-;-;-;-;-;-;1;-;-;-;-;-;1
"350160 AMERICANA";-;-;-;-;-;1;2;-;-;-;-;-;3
"350190 AMPARO";-;-;-;-;1;-;-;-;-;-;-;-;1
"350300 ARAMINA";-;1;-;-;-;-;-;-;-;-;-;-;1
"350320 ARARAQUARA";-;-;-;-;-;-;1;-;-;-;-;-;1
"350330 ARARAS";1;-;-;1;-;-;-;1;-;-;-;-;3
"350390 ARUJA";1;-;-;-;-;-;-;-;-;-;-;-;1
"350410 ATIBAIA";-;-;3;1;-;-;-;1;-;2;2;-;9
"350530 BARRA BONITA";1;-;-;-;1;1;-;-;-;2;-;-;5
"350550 BARRETOS";-;1;-;-;-;-;-;-;-;-;-;-;1
"350600 BAURU";-;1;-;-;-;-;-;-;-;1;-;-;2
"350635 BERTIOGA";-;1;-;-;-;-;-;-;-;-;-;-;1
"350700 BOITUVA";1;-;-;-;-;-;-;-;-;-;-;-;1
"350710 BOM JESUS DOS PERDOES";-;-;-;-;-;-;-;-;-;1;-;-;1
"350750 BOTUCATU";-;1;-;-;-;-;-;-;-;-;-;1;2
"350760 BRAGANCA PAULISTA";-;1;-;-;-;-;-;-;-;-;-;-;1
"350840 CABREUVA";1;-;-;-;-;-;-;-;-;-;-;-;1
"350920 CAJAMAR";-;-;-;-;1;-;1;-;-;-;-;-;2
"350940 CAJURU";-;-;-;1;2;-;-;-;-;-;-;-;3
"350950 CAMPINAS";3;5;6;8;10;4;1;8;8;6;6;4;69
"350960 CAMPO LIMPO PAULISTA";-;-;-;-;-;1;-;-;-;-;-;-;1
"351040 CAPIVARI";-;-;1;-;-;-;-;-;-;-;-;-;1
"351050 CARAGUATATUBA";-;-;1;-;-;-;1;-;-;1;-;-;3
"351150 CERQUILHO";-;-;-;1;-;-;-;-;-;1;1;-;3
"351220 CONCHAL";-;-;-;1;-;-;-;-;-;-;-;-;1
"351280 COSMOPOLIS";-;-;-;-;-;-;-;1;1;-;-;-;2
"351300 COTIA";-;-;1;1;1;-;3;-;-;1;-;-;7
"351380 DIADEMA";-;1;1;-;-;-;-;1;-;-;-;-;3
"351500 EMBU DAS ARTES";-;-;-;1;-;-;-;-;-;1;-;-;2
"351515 ENGENHEIRO COELHO";-;1;-;-;-;-;-;-;-;-;-;-;1
"351570 FERRAZ DE VASCONCELOS";-;-;1;-;-;-;-;-;-;-;-;-;1
"351630 FRANCISCO MORATO";-;-;1;1;-;-;-;1;1;-;-;-;4
"351640 FRANCO DA ROCHA";-;-;-;-;-;-;-;-;1;-;-;-;1
"351720 GUAICARA";-;1;-;-;-;-;-;-;-;-;-;-;1
"351730 GUAIMBE";-;-;-;-;-;1;-;-;-;-;-;-;1
"351740 GUAIRA";-;-;-;-;-;1;-;-;-;-;-;-;1
"351870 GUARUJA";-;-;-;-;-;-;1;-;1;-;-;1;3
"351880 GUARULHOS";2;2;2;2;-;2;-;1;3;1;-;3;18
"351907 HORTOLANDIA";-;1;-;-;-;-;-;-;-;2;-;-;3
"351930 IBATE";-;-;-;1;-;-;-;1;-;-;-;-;2
"351970 IBIUNA";-;1;-;-;-;1;-;-;-;-;-;-;2
"352000 IGARACU DO TIETE";-;-;-;-;-;2;-;-;-;-;-;-;2
"352040 ILHABELA";1;-;-;-;-;1;-;2;2;1;1;2;10
"352050 INDAIATUBA";3;-;1;-;1;-;-;-;-;-;1;-;6
"352110 IPEUNA";1;-;-;-;-;-;-;-;-;-;-;-;1
"352140 IRACEMAPOLIS";-;1;-;-;-;-;-;-;-;-;-;-;1
"352210 ITANHAEM";1;-;-;-;-;-;1;-;-;-;-;-;2
"352220 ITAPECERICA DA SERRA";1;-;-;-;-;-;-;-;1;-;-;-;2
"352250 ITAPEVI";-;-;2;1;1;1;2;2;4;1;-;-;14
"352260 ITAPIRA";1;-;1;-;-;-;-;1;-;-;-;-;3
"352310 ITAQUAQUECETUBA";-;-;1;-;-;1;1;1;-;1;-;-;5
"352330 ITARIRI";-;-;-;-;-;-;-;-;-;-;1;1;2
"352340 ITATIBA";2;-;-;1;1;-;1;2;-;1;4;-;12
"352390 ITU";-;-;1;-;1;-;-;-;-;2;-;-;4
"352400 ITUPEVA";1;-;-;-;1;-;-;-;-;-;-;1;3
"352410 ITUVERAVA";-;-;-;-;-;-;-;-;-;1;-;-;1
"352440 JACAREI";-;-;-;-;1;2;-;-;-;-;-;-;3
"352470 JAGUARIUNA";-;1;-;-;1;-;-;-;-;-;-;1;3
"352480 JALES";-;-;-;-;-;-;-;-;-;1;-;-;1
"352520 JARINU";-;1;-;-;2;-;1;-;1;-;-;-;5
"352585 JUMIRIM";-;-;-;-;1;-;1;-;-;-;-;-;2
"352590 JUNDIAI";-;-;1;1;1;-;1;-;-;1;-;-;5
"352620 JUQUITIBA";-;-;-;-;1;-;-;-;-;-;-;-;1
"352670 LEME";-;2;1;2;-;1;-;-;-;-;-;-;6
"352690 LIMEIRA";-;-;1;1;-;-;-;-;-;-;-;-;2
"352710 LINS";-;-;-;-;1;-;-;2;-;-;-;-;3
"352730 LOUVEIRA";-;-;-;1;1;-;-;4;-;-;-;-;6
"352900 MARILIA";-;-;-;-;-;-;-;-;-;-;1;-;1
"352930 MATAO";1;-;-;-;1;-;-;-;-;-;-;-;2
"352940 MAUA";-;-;-;-;-;-;-;-;-;-;1;-;1
"352990 MIRACATU";1;-;-;-;-;-;-;-;-;-;-;-;1
"353060 MOGI DAS CRUZES";1;-;-;-;1;-;-;1;1;-;-;-;4
"353080 MOGI MIRIM";1;-;-;-;-;-;-;-;-;-;-;-;1
"353110 MONGAGUA";-;-;-;-;-;-;-;-;-;-;-;1;1
"353120 MONTE ALEGRE DO SUL";-;-;-;-;-;-;-;-;-;-;1;-;1
"353140 MONTE APRAZIVEL";1;-;-;-;1;1;1;-;-;-;-;-;4
"353240 NAZARE PAULISTA";-;-;-;-;1;-;-;-;-;-;-;-;1
"353270 NIPOA";1;-;-;-;-;1;-;-;-;-;1;-;3
"353340 NOVA ODESSA";-;-;-;1;-;-;-;-;-;-;-;-;1
"353390 OLIMPIA";-;-;1;-;-;-;-;-;-;-;-;1;2
"353440 OSASCO";-;1;1;2;5;3;6;9;-;2;1;-;30
"353470 OURINHOS";-;-;1;-;-;-;-;-;-;2;-;-;3
"353560 PARAIBUNA";-;-;-;-;-;-;-;-;-;1;-;-;1
"353650 PAULINIA";-;1;-;-;1;-;-;-;-;-;-;-;2
"353660 PAULO DE FARIA";1;2;-;-;-;-;-;-;-;-;-;-;3
"353760 PERUIBE";3;1;-;2;2;-;-;3;-;-;-;-;11
"353870 PIRACICABA";-;1;1;-;-;-;-;-;-;-;-;-;2
"353910 PIRAPORA DO BOM JESUS";-;-;-;-;-;-;-;-;2;-;-;-;2
"353930 PIRASSUNUNGA";-;-;-;1;-;-;-;-;-;-;-;1;2
"354020 PONTAL";-;-;-;1;-;-;-;1;-;1;-;-;3
"354060 PORTO FELIZ";-;-;-;-;-;-;-;-;-;-;1;-;1
"354070 PORTO FERREIRA";-;-;-;-;-;-;-;2;-;-;-;-;2
"354100 PRAIA GRANDE";-;1;-;-;-;-;-;-;1;1;-;-;3
"354120 PRESIDENTE BERNARDES";-;-;-;-;-;-;-;-;-;-;1;-;1
"354330 RIBEIRAO PIRES";-;-;-;-;-;-;-;-;-;1;-;-;1
"354340 RIBEIRAO PRETO";3;-;1;-;1;1;1;-;7;5;-;1;20
"354390 RIO CLARO";-;-;1;-;-;-;-;-;-;1;-;1;3
"354400 RIO DAS PEDRAS";-;-;-;-;-;1;-;-;-;-;-;-;1
"354580 SANTA BARBARA D'OESTE";-;-;-;-;-;-;-;-;1;-;-;-;1
"354670 SANTA GERTRUDES";-;-;-;-;-;-;-;1;1;1;-;1;4
"354700 SANTA MARIA DA SERRA";-;-;2;-;-;-;-;-;-;1;-;-;3
"354780 SANTO ANDRE";-;-;-;-;-;-;-;1;1;-;-;-;2
"354800 SANTO ANTONIO DE POSSE";-;-;-;-;-;-;-;-;-;1;-;-;1
"354850 SANTOS";-;2;1;-;2;1;-;-;3;2;-;2;13
"354870 SAO BERNARDO DO CAMPO";-;-;-;2;1;1;-;1;-;3;2;-;10
"354880 SAO CAETANO DO SUL";-;1;-;-;-;1;-;-;-;1;-;-;3
"354980 SAO JOSE DO RIO PRETO";-;-;-;-;-;-;-;-;-;-;1;-;1
"354990 SAO JOSE DOS CAMPOS";4;2;2;1;1;-;-;-;-;1;2;2;15
"354995 SAO LOURENCO DA SERRA";-;-;-;-;-;-;1;-;-;-;-;-;1
"355030 SAO PAULO";21;23;19;17;18;16;30;11;19;16;20;14;224
"355060 SAO ROQUE";-;-;-;-;-;-;-;-;-;-;-;2;2
"355070 SAO SEBASTIAO";-;1;1;-;2;-;-;1;2;-;1;-;8
"355100 SAO VICENTE";-;-;-;2;-;-;-;-;2;-;-;-;4
"355150 SERRANA";-;-;-;-;-;-;-;-;-;-;1;-;1
"355170 SERTAOZINHO";-;-;1;-;-;1;-;-;-;-;-;-;2
"355220 SOROCABA";2;-;-;2;1;-;1;1;5;1;1;-;14
"355240 SUMARE";1;-;-;-;-;1;-;1;2;-;-;-;5
"355250 SUZANO";-;-;-;-;-;-;-;-;-;-;-;1;1
"355280 TABOAO DA SERRA";-;1;-;-;-;-;1;1;-;-;-;-;3
"355370 TAQUARITINGA";-;1;-;-;-;-;-;-;-;-;-;-;1
"355400 TATUI";-;1;-;-;1;-;1;-;-;1;-;-;4
"355410 TAUBATE";-;1;-;-;-;-;-;-;-;-;-;-;1
"355450 TIETE";-;-;-;2;-;-;-;-;-;-;-;-;2
"355480 TREMEMBE";1;-;-;-;-;-;-;-;-;-;-;-;1
"355495 TUIUTI";-;-;-;1;-;-;-;-;-;-;-;-;1
"355540 UBATUBA";-;1;7;1;2;2;4;4;2;-;1;-;24
"355620 VALINHOS";-;-;-;-;1;-;-;-;-;-;-;1;2
"355630 VALPARAISO";-;-;-;-;-;-;-;1;-;1;-;-;2
"355645 VARGEM GRANDE PAULISTA";-;-;-;-;-;-;-;1;-;-;-;-;1
"355650 VARZEA PAULISTA";-;-;-;-;-;-;1;-;-;-;-;1;2
"355670 VINHEDO";-;-;1;-;1;1;1;-;-;-;-;1;5
"355690 VISTA ALEGRE DO ALTO";-;-;-;-;-;-;-;1;-;-;-;-;1
"410140 APUCARANA";1;-;-;-;-;-;-;-;-;-;-;1;2
"410240 BANDEIRANTES";-;-;-;-;-;-;-;-;-;-;-;6;6
"410360 CAMBARA";-;-;-;-;-;-;-;-;-;1;4;-;5
"410480 CASCAVEL";-;-;-;-;-;-;-;-;-;-;-;1;1
"410960 GUARATUBA";-;-;1;-;4;-;-;-;-;-;-;-;5
"410980 IBIPORA";-;1;-;-;-;-;-;-;-;-;-;-;1
"411100 ITAMBARACA";-;-;-;-;1;-;-;-;-;-;-;-;1
"411180 JACAREZINHO";-;-;-;1;-;-;-;-;-;-;-;-;1
"411280 JOAQUIM TAVORA";-;-;-;-;-;-;-;1;-;-;-;-;1
"411370 LONDRINA";1;-;-;-;1;-;-;2;-;-;-;1;5
"411520 MARINGA";-;-;-;-;1;-;-;-;-;-;-;-;1
"412310 SANTA AMELIA";-;-;-;1;-;1;-;-;-;-;-;-;2
"412390 SANTA MARIANA";-;-;-;-;1;-;-;-;-;-;-;-;1
"412770 TOLEDO";-;-;-;-;1;-;-;-;-;-;-;-;1
"412840 URAI";-;1;-;-;-;-;-;-;-;-;-;-;1
"420290 BRUSQUE";-;-;2;1;-;-;-;-;2;-;-;-;5
"421620 SAO FRANCISCO DO SUL";-;-;-;-;1;-;6;-;-;-;-;-;7
"421870 TUBARAO";-;-;-;-;-;-;-;-;-;1;-;-;1
"430463 CAPAO DA CANOA";-;-;-;-;-;-;-;-;1;-;-;-;1
"430780 ESTRELA";-;-;-;-;-;-;-;-;-;-;-;1;1
"431350 OSORIO";-;-;-;-;-;-;-;-;-;1;-;-;1
"431690 SANTA MARIA";-;-;-;-;-;-;1;-;-;-;-;-;1
"500240 CAARAPO";-;-;-;-;-;-;2;-;-;-;-;-;2
"500370 DOURADOS";-;1;-;-;-;-;-;-;1;-;-;-;2
"500720 RIO BRILHANTE";1;-;1;2;-;1;-;1;-;-;-;-;6
"510263 CAMPO NOVO DO PARECIS";1;1;-;-;-;-;-;-;-;1;-;1;4
"510325 COLNIZA";-;-;-;-;-;-;-;-;-;-;1;2;3
"510410 GUARANTA DO NORTE";-;-;-;1;1;-;-;-;-;-;-;-;2
"510480 JACIARA";1;-;-;-;-;-;-;-;-;-;-;-;1
"510517 JURUENA";2;-;-;-;-;-;-;-;-;-;-;-;2
"510523 LAMBARI D'OESTE";-;-;-;-;-;-;-;-;-;1;-;-;1
"510525 LUCAS DO RIO VERDE";-;-;-;-;-;-;-;1;-;1;-;-;2
"510622 NOVA MUTUM";1;-;1;-;2;-;1;-;-;-;-;-;5
"510623 NOVA OLIMPIA";-;-;-;-;-;-;-;1;1;-;-;-;2
"510757 RONDOLANDIA";1;-;-;-;-;-;-;-;-;-;-;-;1
"510787 SAPEZAL";-;-;-;-;-;-;1;-;-;-;-;-;1
"520110 ANAPOLIS";-;-;-;-;-;-;-;-;-;-;-;1;1
"520140 APARECIDA DE GOIANIA";-;-;-;-;-;-;-;-;1;-;-;-;1
"520430 CACU";-;-;-;-;1;-;-;-;-;-;-;-;1
"520870 GOIANIA";-;-;-;-;-;-;1;-;-;-;-;-;1
"521040 ITABERAI";-;-;-;-;-;-;-;-;1;-;-;-;1
"521310 MINEIROS";-;-;-;-;1;-;-;-;-;-;-;-;1
"521560 PADRE BERNARDO";-;-;-;1;-;-;-;-;-;-;-;-;1
"521975 SANTO ANTONIO DO DESCOBERTO";-;-;-;-;-;-;-;1;-;-;-;-;1
"522050 SERRANOPOLIS";2;1;1;-;-;-;2;-;-;-;-;-;6
"522185 VALPARAISO DE GOIAS";-;-;-;-;1;-;-;-;-;-;-;-;1
"530010 BRASILIA";-;1;2;2;2;-;1;3;1;-;-;2;14
"Total";555;579;528;548;569;482;670;602;571;527;421;414;6466
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso)
 e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha UF de residência,
 na Coluna Ano de 1ºs sintomas, em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
 Dados referentes à vigilância passiva em áreas não endêmicas.
 Dados a partir 2020 do Espírito Santo não estão disponíveis neste sistema, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo
 estado desde janeiro de 2020.
 Ver também dados da busca ativa de casos enviados ao Programa de Controle de Esquistossomose/SVS/MS no site
 https://datasus.saude.gov.br/acesso-a-informacao/programa-de-controle-da-esquistossomose-pce/
 Dados de 2007 e 2008 atualizados em 02/07/2012.
 Dados de 2009 atualizados em 27/12/2012.
 Dados de 2010 atualizados em 04/11/2013.
 Dados de 2011 atualizados em 29/08/2014.
 Dados de 2012 atualizados em 01/06/2015.
 Dados de 2013 atualizados em 18/12/2017.
 Dados de 2014 atualizados em 17/12/2018.
 Dados de 2015 atualizados em 26/11/2018.
 Dados de 2016 atualizados em 16/09/2019.
 Dados de 2017 atualizados em 24/04/2020.
 Dados de 2018 e 2019 atualizados em 22/08/2022.
 Dados de 2020 atualizados em 25/01/2024, dados sujeitos à revisão.
 Dados de 2021 atualizados em 04/01/2024, dados sujeitos à revisão.
 Dados de 2022 atualizados em 02/02/2024, dados sujeitos à revisão.
 Dados de 2023 atualizados em 26/01/2024, dados sujeitos à revisão.
 * Dados disponibilizados no TABNET em abril de 2024.
 
