 ESQUISTOSSOMOSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2015
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"315490 RIO CASCA";-;1;1;1;-;-;-;1;1;1;3;1;10
"315500 RIO DOCE";-;1;-;1;-;-;-;1;3;4;-;4;14
"315570 RIO PIRACICABA";-;-;1;-;1;1;1;-;-;-;-;-;4
"315600 RIO VERMELHO";-;-;-;1;-;-;-;-;-;-;-;-;1
"315670 SABARA";-;1;-;-;-;-;-;-;-;-;-;-;1
"315720 SANTA BARBARA";3;3;2;3;4;2;3;3;2;2;2;-;29
"315725 SANTA BARBARA DO LESTE";1;-;5;1;2;5;-;2;-;-;-;-;16
"315740 SANTA CRUZ DO ESCALVADO";3;1;4;-;9;3;22;12;5;7;3;2;71
"315765 SANTA HELENA DE MINAS";-;-;-;-;1;-;-;-;-;1;-;-;2
"315780 SANTA LUZIA";-;1;-;-;-;-;1;-;-;-;-;-;2
"315850 SANTANA DE PIRAPAMA";-;-;-;-;-;-;-;-;1;-;-;-;1
"315895 SANTANA DO PARAISO";8;4;17;10;7;10;7;7;6;8;1;-;85
"315935 SANTA RITA DE MINAS";-;-;1;-;1;12;-;4;-;4;-;-;22
"316010 SANTO ANTONIO DO GRAMA";-;-;-;-;-;-;-;2;17;5;2;6;32
"316020 SANTO ANTONIO DO ITAMBE";-;-;1;-;-;1;-;-;1;2;3;-;8
"316095 SAO DOMINGOS DAS DORES";1;-;1;5;4;-;-;-;1;2;-;-;14
"316190 SAO GONCALO DO RIO ABAIXO";1;2;4;6;8;2;5;3;6;3;2;1;43
"316240 SAO JOAO DA PONTE";-;-;-;-;-;-;-;-;-;1;-;-;1
"316260 SAO JOAO DO ORIENTE";16;7;7;8;10;11;9;16;11;10;5;4;114
"316270 SAO JOAO DO PARAISO";-;-;-;-;-;-;-;-;-;-;-;1;1
"316290 SAO JOAO NEPOMUCENO";-;-;-;-;1;1;-;-;-;-;-;-;2
"316310 SAO JOSE DA VARGINHA";-;-;1;1;-;-;-;-;-;-;-;-;2
"316330 SAO JOSE DO DIVINO";-;-;7;8;-;8;3;1;11;16;12;12;78
"316340 SAO JOSE DO GOIABAL";-;-;3;2;3;-;1;3;4;5;-;2;23
"316380 SAO MIGUEL DO ANTA";-;1;-;-;-;-;-;-;-;-;-;-;1
"316447 SAO SEBASTIAO DO ANTA";1;-;1;4;7;3;5;1;-;-;-;-;22
"316460 SAO SEBASTIAO DO OESTE";-;-;-;-;-;1;-;-;1;1;2;1;6
"316556 SEM-PEIXE";2;-;-;-;5;1;-;4;13;6;12;12;55
"316600 SENHORA DE OLIVEIRA";-;-;-;-;-;-;-;-;-;-;-;4;4
"316620 SENHORA DOS REMEDIOS";-;1;1;-;-;-;-;-;-;4;5;9;20
"316630 SERICITA";-;-;-;-;-;-;-;-;-;-;1;-;1
"316710 SERRO";7;-;-;-;-;-;-;-;-;-;-;-;7
"316850 TEIXEIRAS";-;-;-;-;-;-;1;-;-;-;1;-;2
"316860 TEOFILO OTONI";-;-;-;-;1;1;-;-;-;3;-;-;5
"316880 TIRADENTES";-;-;-;-;-;-;-;-;-;1;-;-;1
"316970 TURMALINA";-;-;-;1;2;-;2;1;2;-;1;-;9
"316990 UBA";-;-;-;-;-;-;4;5;2;2;4;3;20
"317000 UBAI";-;-;-;-;-;-;1;1;1;4;1;-;8
"317010 UBERABA";-;2;2;-;-;2;1;1;-;1;2;1;12
"317020 UBERLANDIA";-;1;-;1;-;1;-;1;1;-;1;-;6
"317040 UNAI";-;-;-;-;-;-;-;-;-;-;1;-;1
"317050 URUCANIA";-;-;-;-;-;-;2;-;-;-;-;-;2
"317070 VARGINHA";-;-;-;-;-;-;-;1;-;-;-;-;1
"317090 VARZELANDIA";-;-;-;1;-;-;-;-;-;-;-;-;1
"317107 VEREDINHA";-;-;-;-;-;-;-;1;-;-;-;-;1
"317120 VESPASIANO";-;-;-;-;-;-;-;1;-;-;-;-;1
"317130 VICOSA";2;-;2;-;-;-;-;-;1;1;-;1;7
"317160 VIRGEM DA LAPA";-;-;1;-;-;-;-;2;1;-;-;-;4
"317190 VIRGOLANDIA";-;-;-;-;-;-;-;-;-;-;-;1;1
"317200 VISCONDE DO RIO BRANCO";-;-;-;-;-;-;-;-;-;1;-;-;1
"320010 AFONSO CLAUDIO";-;-;-;-;-;-;-;-;1;-;-;-;1
"320040 ANCHIETA";-;1;-;1;1;-;-;-;1;2;-;1;7
"320060 ARACRUZ";1;-;-;-;1;-;-;2;2;2;-;-;8
"320100 BOA ESPERANCA";-;-;-;2;-;-;-;-;-;-;-;-;2
"320120 CACHOEIRO DE ITAPEMIRIM";-;1;1;-;-;-;-;1;1;2;1;-;7
"320130 CARIACICA";3;6;6;2;7;6;3;9;3;6;5;4;60
"320160 CONCEICAO DA BARRA";-;-;2;3;3;-;-;-;-;-;2;2;12
"320180 DIVINO DE SAO LOURENCO";-;-;-;1;-;1;1;1;1;2;-;-;7
"320190 DOMINGOS MARTINS";4;3;5;1;3;6;1;8;15;16;11;-;73
"320200 DORES DO RIO PRETO";1;-;1;-;2;-;4;1;-;1;1;3;14
"320220 FUNDAO";-;-;1;-;-;1;2;-;1;1;-;-;6
"320230 GUACUI";-;-;-;-;-;1;1;2;-;1;1;-;6
"320240 GUARAPARI";2;-;-;1;-;-;1;2;-;-;-;-;6
"320250 IBIRACU";1;-;-;-;-;-;-;-;-;-;-;-;1
"320305 JAGUARE";-;1;-;-;-;-;-;-;-;-;-;-;1
"320313 JOAO NEIVA";-;1;-;-;-;-;-;1;-;-;-;-;2
"320320 LINHARES";-;-;-;2;-;2;-;32;1;2;-;1;40
"320334 MARECHAL FLORIANO";-;-;2;-;-;4;1;4;3;4;4;2;24
"320390 NOVA VENECIA";-;-;-;-;-;-;-;-;-;-;-;1;1
"320405 PEDRO CANARIO";1;-;-;-;-;-;-;-;-;1;-;-;2
"320435 RIO BANANAL";-;-;-;-;-;-;-;-;1;1;1;-;3
"320455 SANTA MARIA DE JETIBA";-;-;-;-;-;-;-;2;-;-;-;2;4
"320460 SANTA TERESA";-;-;-;-;-;-;-;-;-;-;-;1;1
"320470 SAO GABRIEL DA PALHA";-;-;-;-;2;-;-;-;-;-;-;-;2
"320490 SAO MATEUS";-;-;-;-;-;-;-;-;-;1;-;-;1
"320500 SERRA";3;4;3;4;2;1;2;-;4;3;4;4;34
"320510 VIANA";2;1;3;-;3;2;-;1;1;2;1;-;16
"320517 VILA VALERIO";-;-;-;-;-;1;-;-;-;-;-;-;1
"320520 VILA VELHA";-;-;3;2;6;3;7;1;2;4;4;2;34
"320530 VITORIA";2;2;2;-;2;4;2;3;4;4;5;4;34
"330010 ANGRA DOS REIS";-;-;-;-;-;-;-;1;1;-;-;-;2
"330030 BARRA DO PIRAI";-;-;1;-;-;-;-;-;-;-;-;-;1
"330040 BARRA MANSA";-;-;-;-;-;-;-;-;-;-;2;1;3
"330070 CABO FRIO";-;-;-;-;-;-;1;-;-;-;-;-;1
"330100 CAMPOS DOS GOYTACAZES";-;-;-;-;1;-;-;-;-;-;-;-;1
"330160 DUAS BARRAS";-;-;-;-;-;-;1;-;2;3;2;-;8
"330187 IGUABA GRANDE";-;1;-;-;-;-;-;-;-;-;-;-;1
"330227 JAPERI";-;1;-;-;-;-;1;-;-;-;-;-;2
"330240 MACAE";1;1;-;1;-;-;1;1;1;-;-;-;6
"330330 NITEROI";-;-;1;-;-;-;-;-;-;1;-;-;2
"330340 NOVA FRIBURGO";-;-;1;-;-;-;-;-;-;-;-;-;1
"330350 NOVA IGUACU";-;-;-;-;-;-;-;-;-;-;1;-;1
"330360 PARACAMBI";-;-;1;-;-;1;1;-;-;-;1;-;4
"330410 PORCIUNCULA";-;1;3;1;2;4;6;2;2;3;2;-;26
"330455 RIO DE JANEIRO";1;1;4;3;1;1;4;1;2;1;1;4;24
"330500 SAO JOAO DA BARRA";-;-;-;-;-;1;-;-;-;-;-;-;1
"330570 SUMIDOURO";-;13;-;5;-;-;-;-;-;-;3;-;21
"330580 TERESOPOLIS";-;-;-;-;-;-;-;-;1;-;-;-;1
"330630 VOLTA REDONDA";-;-;-;-;-;1;-;-;-;-;-;-;1
"350160 AMERICANA";-;-;-;-;-;-;1;-;-;-;-;-;1
"350190 AMPARO";-;-;-;-;1;-;-;-;-;2;-;1;4
"350250 APARECIDA";-;-;-;-;-;-;-;-;-;-;1;-;1
"350320 ARARAQUARA";-;-;-;-;-;1;-;-;-;-;-;-;1
"350330 ARARAS";-;-;-;-;1;-;1;-;-;-;1;-;3
"350380 ARTUR NOGUEIRA";-;-;-;-;1;-;-;-;-;-;-;-;1
"350410 ATIBAIA";1;1;1;-;2;-;1;1;1;-;-;2;10
"350490 BANANAL";-;-;-;1;-;-;-;-;-;-;-;-;1
"350530 BARRA BONITA";-;-;-;-;1;-;-;1;-;-;-;-;2
"350550 BARRETOS";-;-;-;-;4;-;-;-;-;-;-;-;4
"350610 BEBEDOURO";-;-;-;-;-;-;-;-;-;1;-;-;1
"350635 BERTIOGA";-;-;-;-;-;-;-;1;-;-;-;-;1
"350760 BRAGANCA PAULISTA";-;-;1;-;-;-;1;-;-;-;-;-;2
"350840 CABREUVA";-;-;-;1;-;-;1;-;-;-;-;-;2
"350950 CAMPINAS";4;4;4;4;4;8;4;6;7;4;2;1;52
"350960 CAMPO LIMPO PAULISTA";-;-;-;-;-;1;-;-;-;-;1;-;2
"351040 CAPIVARI";-;-;-;-;-;-;-;-;-;-;1;-;1
"351060 CARAPICUIBA";-;-;-;-;-;-;-;-;2;-;-;-;2
"351110 CATANDUVA";-;-;1;-;-;-;-;-;1;-;-;-;2
"351150 CERQUILHO";-;1;-;-;-;-;-;-;-;-;-;-;1
"351300 COTIA";-;1;1;1;1;1;2;-;-;-;2;-;9
"351350 CUBATAO";-;-;-;-;-;-;1;-;1;-;-;-;2
"351380 DIADEMA";-;-;-;-;-;-;1;-;-;-;-;-;1
"351410 DOIS CORREGOS";1;-;-;-;-;-;-;1;-;-;-;-;2
"351500 EMBU DAS ARTES";-;-;1;-;-;-;-;-;-;-;-;-;1
"351510 EMBU-GUACU";-;-;-;-;1;-;-;-;-;-;-;-;1
"351520 ESTRELA D'OESTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"351570 FERRAZ DE VASCONCELOS";-;-;-;-;-;-;-;-;1;-;-;-;1
"351630 FRANCISCO MORATO";-;-;-;2;-;-;-;-;-;-;-;-;2
"351740 GUAIRA";-;-;-;-;-;-;-;-;-;-;-;1;1
"351840 GUARATINGUETA";-;-;-;-;-;-;-;-;-;-;1;-;1
"351860 GUARIBA";-;-;-;-;-;-;-;-;-;1;-;-;1
"351870 GUARUJA";2;-;-;-;-;-;-;-;-;-;-;-;2
"351880 GUARULHOS";-;1;1;2;1;1;-;1;1;2;-;1;11
"351905 HOLAMBRA";1;-;1;1;-;-;-;-;-;-;-;-;3
"351907 HORTOLANDIA";-;-;1;-;-;-;-;-;-;1;-;-;2
"351930 IBATE";1;1;-;-;-;-;-;-;-;-;-;-;2
"352040 ILHABELA";3;1;-;-;2;2;1;-;-;1;-;-;10
"352050 INDAIATUBA";1;2;1;-;1;-;1;-;-;1;-;1;8
"352140 IRACEMAPOLIS";-;-;-;-;-;1;-;-;-;-;-;-;1
"352210 ITANHAEM";-;-;-;-;-;-;1;-;-;-;-;-;1
"352220 ITAPECERICA DA SERRA";-;-;1;-;2;-;-;-;-;-;-;-;3
"352230 ITAPETININGA";-;-;-;-;-;-;-;-;-;1;-;-;1
"352250 ITAPEVI";-;2;3;-;1;-;2;1;1;-;3;-;13
"352260 ITAPIRA";-;-;-;-;-;-;-;-;-;-;1;-;1
"352310 ITAQUAQUECETUBA";-;-;1;2;-;1;-;-;1;-;-;-;5
"352340 ITATIBA";-;2;-;-;2;-;1;-;1;1;-;-;7
"352360 ITIRAPINA";-;-;-;1;-;-;-;-;-;-;1;-;2
"352390 ITU";-;-;-;-;1;-;-;1;-;-;-;-;2
"352400 ITUPEVA";-;-;-;-;-;-;1;-;-;-;-;-;1
"352410 ITUVERAVA";-;-;-;-;-;-;-;-;-;-;1;-;1
"352440 JACAREI";-;-;-;-;-;-;-;-;1;-;-;-;1
"352470 JAGUARIUNA";-;-;-;-;-;1;-;1;-;-;1;-;3
"352520 JARINU";-;-;-;3;2;-;-;-;-;1;-;1;7
"352550 JOANOPOLIS";-;-;-;-;-;-;-;1;-;-;-;-;1
"352585 JUMIRIM";-;-;-;-;-;-;-;-;-;-;1;-;1
"352590 JUNDIAI";2;-;-;1;-;-;-;-;-;-;-;-;3
"352610 JUQUIA";-;-;-;-;-;-;-;-;-;1;-;-;1
"352670 LEME";-;-;-;3;-;2;-;-;-;-;-;-;5
"352710 LINS";-;-;-;-;-;-;-;-;-;1;-;-;1
"352720 LORENA";-;-;-;-;-;-;-;-;-;-;-;1;1
"352850 MAIRIPORA";-;1;-;-;-;-;-;-;-;-;-;-;1
"352880 MARACAI";-;-;-;1;-;-;-;-;-;-;-;-;1
"352960 MERIDIANO";-;-;-;1;-;-;-;-;-;-;-;-;1
"353040 MIRASSOLANDIA";-;-;-;-;1;-;-;-;-;-;-;-;1
"353070 MOGI GUACU";-;-;-;-;-;-;-;-;1;-;1;-;2
"353140 MONTE APRAZIVEL";1;-;-;-;-;-;1;-;1;2;-;-;5
"353440 OSASCO";1;-;-;-;1;1;1;3;-;1;-;1;9
"353470 OURINHOS";-;1;-;1;-;-;-;-;-;-;-;1;3
"353510 PALMARES PAULISTA";-;-;-;1;-;-;-;-;-;-;-;-;1
"353760 PERUIBE";1;-;1;-;-;-;-;-;-;-;-;-;2
"353820 PINHALZINHO";-;-;-;-;-;-;-;2;-;-;-;-;2
"353870 PIRACICABA";1;1;-;-;-;-;1;3;-;-;-;-;6
"353930 PIRASSUNUNGA";-;-;-;1;-;-;1;-;1;-;-;-;3
"353960 PLANALTO";-;-;-;-;-;-;-;1;-;-;-;-;1
"353980 POA";-;-;-;1;-;-;-;-;-;-;-;-;1
"354020 PONTAL";1;-;1;-;-;-;-;-;-;1;-;-;3
"354100 PRAIA GRANDE";-;-;-;-;-;-;-;-;-;-;-;1;1
"354160 PROMISSAO";-;-;-;-;-;-;-;-;-;-;-;1;1
"354340 RIBEIRAO PRETO";-;-;1;-;1;6;-;-;-;-;1;-;9
"354390 RIO CLARO";-;-;1;-;1;-;-;-;-;-;-;-;2
"354520 SALTO";1;-;-;-;-;1;-;-;-;-;-;-;2
"354580 SANTA BARBARA D'OESTE";-;-;-;-;-;-;-;-;-;-;1;-;1
"354630 SANTA CRUZ DAS PALMEIRAS";-;-;-;-;-;-;-;-;-;-;-;1;1
"354670 SANTA GERTRUDES";-;-;-;-;3;1;-;-;-;-;3;-;7
"354730 SANTANA DE PARNAIBA";-;-;-;-;-;2;-;-;-;-;-;-;2
"354780 SANTO ANDRE";-;-;1;-;-;-;-;-;-;-;-;-;1
"354800 SANTO ANTONIO DE POSSE";-;-;-;-;-;-;-;-;-;-;1;-;1
"354850 SANTOS";1;-;1;-;-;3;-;-;-;-;-;2;7
"354870 SAO BERNARDO DO CAMPO";2;1;1;2;1;1;-;-;2;-;2;-;12
"354920 SAO JOAO DAS DUAS PONTES";-;1;-;-;-;-;-;-;-;-;-;-;1
"354980 SAO JOSE DO RIO PRETO";-;-;-;-;-;-;-;-;1;-;-;-;1
"354990 SAO JOSE DOS CAMPOS";-;-;1;2;-;2;-;2;1;1;1;1;11
"355030 SAO PAULO";16;20;11;16;12;20;13;12;19;15;7;15;176
"355040 SAO PEDRO";-;-;-;-;-;-;-;-;-;-;-;1;1
"355060 SAO ROQUE";2;5;3;-;-;-;-;-;-;-;-;-;10
"355070 SAO SEBASTIAO";-;-;-;-;-;1;-;-;1;-;-;-;2
"355100 SAO VICENTE";-;1;-;-;2;-;-;1;-;-;-;-;4
"355150 SERRANA";-;-;-;-;-;-;-;1;-;-;-;-;1
"355220 SOROCABA";1;-;1;-;1;2;-;-;-;-;1;-;6
"355240 SUMARE";1;-;2;-;3;2;2;1;1;1;1;-;14
"355250 SUZANO";-;-;-;1;-;-;-;-;-;1;-;-;2
"355280 TABOAO DA SERRA";-;1;-;-;-;-;-;1;-;-;-;1;3
"355370 TAQUARITINGA";-;-;-;-;-;-;-;-;-;1;-;-;1
"355410 TAUBATE";-;-;-;1;-;-;-;-;-;-;-;-;1
"355450 TIETE";-;-;-;-;-;-;1;-;-;-;-;-;1
"355540 UBATUBA";1;1;1;1;-;3;-;2;1;-;1;-;11
"355620 VALINHOS";-;-;1;1;-;-;-;-;-;-;-;-;2
"355630 VALPARAISO";-;-;2;1;1;1;1;1;-;-;-;-;7
"355650 VARZEA PAULISTA";-;-;1;-;-;1;-;-;-;-;-;-;2
"355670 VINHEDO";-;-;-;-;-;-;-;-;-;-;2;-;2
"355690 VISTA ALEGRE DO ALTO";-;-;-;1;-;-;-;-;-;-;-;-;1
"410240 BANDEIRANTES";2;-;-;-;-;-;-;1;-;-;-;1;4
"410270 BARRA DO JACARE";-;-;1;-;-;-;-;-;-;-;-;-;1
"410345 CAFELANDIA";-;-;-;-;-;-;-;-;-;-;-;1;1
"410360 CAMBARA";-;1;1;-;1;-;-;3;1;-;1;-;8
"410690 CURITIBA";-;-;-;-;-;-;1;1;-;1;-;1;4
"410800 FLORESTOPOLIS";-;-;-;-;-;-;1;-;-;-;-;-;1
"411270 JATAIZINHO";-;-;-;-;-;1;-;-;-;-;-;-;1
"411370 LONDRINA";-;1;-;-;-;-;2;-;2;1;1;2;9
"412390 SANTA MARIANA";-;-;-;1;-;-;-;-;-;-;-;-;1
"412550 SAO JOSE DOS PINHAIS";-;-;1;-;-;-;-;-;-;-;-;-;1
"420240 BLUMENAU";-;-;1;-;-;-;-;-;-;-;-;-;1
"420290 BRUSQUE";-;-;-;-;-;-;1;-;1;1;-;-;3
"420540 FLORIANOPOLIS";-;-;1;-;-;-;-;-;-;-;-;1;2
"420910 JOINVILLE";-;-;-;-;1;-;-;-;-;-;-;-;1
"421130 NAVEGANTES";-;-;-;1;-;-;-;1;-;-;-;-;2
"421660 SAO JOSE";-;-;-;-;-;-;-;-;-;1;-;-;1
"431280 NOVA ARACA";1;-;-;-;-;-;-;-;-;-;-;-;1
"431690 SANTA MARIA";-;-;1;-;-;-;-;-;-;-;-;-;1
"500270 CAMPO GRANDE";-;-;1;-;-;-;1;-;1;1;-;1;5
"500370 DOURADOS";1;-;-;2;-;1;-;2;1;-;-;-;7
"500780 SELVIRIA";-;-;-;-;-;-;1;-;-;-;-;-;1
"510170 BARRA DO BUGRES";1;-;1;-;-;1;-;-;-;-;-;-;3
"510263 CAMPO NOVO DO PARECIS";-;-;-;-;1;-;-;-;-;-;-;-;1
"510268 CAMPOS DE JULIO";-;-;-;-;-;-;-;-;-;-;-;1;1
"510325 COLNIZA";-;-;-;-;-;-;1;-;-;-;-;-;1
"510340 CUIABA";-;-;1;-;-;-;-;-;-;-;-;-;1
"510350 DIAMANTINO";-;-;-;1;-;-;-;1;1;-;-;-;3
"510460 ITIQUIRA";-;-;-;-;-;-;-;-;-;1;-;-;1
"510480 JACIARA";-;1;2;-;-;-;-;-;-;-;-;-;3
"510517 JURUENA";1;-;-;-;-;-;-;-;-;-;-;-;1
"510523 LAMBARI D'OESTE";2;-;-;-;-;-;-;-;-;-;-;-;2
"510525 LUCAS DO RIO VERDE";-;1;1;-;-;-;-;1;-;-;-;-;3
"510621 NOVA CANAA DO NORTE";-;1;-;-;-;-;-;-;-;-;-;-;1
"510622 NOVA MUTUM";-;-;2;-;-;-;-;-;-;-;-;-;2
"510700 POXOREO";-;-;-;1;-;-;-;-;-;-;-;-;1
"510704 PRIMAVERA DO LESTE";-;-;-;-;-;-;-;-;-;-;1;-;1
"510787 SAPEZAL";1;-;-;-;-;-;-;-;-;-;-;-;1
"510795 TANGARA DA SERRA";1;-;-;-;-;-;-;-;-;-;-;-;1
"510800 TAPURAH";-;-;-;1;-;-;-;-;-;-;-;-;1
"520010 ABADIANIA";-;-;1;-;-;-;-;-;-;-;-;-;1
"520110 ANAPOLIS";1;-;-;-;-;-;-;-;-;-;-;-;1
"520430 CACU";1;-;-;-;-;-;-;-;-;-;-;-;1
"520530 CAVALCANTE";-;-;1;-;-;-;-;-;-;-;-;-;1
"520870 GOIANIA";1;-;1;-;-;-;-;-;-;-;1;-;3
"521190 JATAI";-;-;-;-;-;-;-;-;-;1;-;-;1
"521310 MINEIROS";-;-;-;-;-;-;1;-;-;-;-;-;1
"521850 QUIRINOPOLIS";1;-;-;-;-;-;-;-;-;-;-;-;1
"522050 SERRANOPOLIS";-;1;1;2;-;2;-;1;1;-;-;-;8
"530010 BRASILIA";-;3;1;-;-;-;-;1;-;1;-;-;6
"Total";425;446;617;457;571;560;627;602;715;525;467;371;6383
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso)
 e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha UF de residência,
 na Coluna Ano de 1ºs sintomas, em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
 Dados referentes à vigilância passiva em áreas não endêmicas.
 Dados a partir 2020 do Espírito Santo não estão disponíveis neste sistema, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo
 estado desde janeiro de 2020.
 Ver também dados da busca ativa de casos enviados ao Programa de Controle de Esquistossomose/SVS/MS no site
 https://datasus.saude.gov.br/acesso-a-informacao/programa-de-controle-da-esquistossomose-pce/
 Dados de 2007 e 2008 atualizados em 02/07/2012.
 Dados de 2009 atualizados em 27/12/2012.
 Dados de 2010 atualizados em 04/11/2013.
 Dados de 2011 atualizados em 29/08/2014.
 Dados de 2012 atualizados em 01/06/2015.
 Dados de 2013 atualizados em 18/12/2017.
 Dados de 2014 atualizados em 17/12/2018.
 Dados de 2015 atualizados em 26/11/2018.
 Dados de 2016 atualizados em 16/09/2019.
 Dados de 2017 atualizados em 24/04/2020.
 Dados de 2018 e 2019 atualizados em 22/08/2022.
 Dados de 2020 atualizados em 25/01/2024, dados sujeitos à revisão.
 Dados de 2021 atualizados em 04/01/2024, dados sujeitos à revisão.
 Dados de 2022 atualizados em 02/02/2024, dados sujeitos à revisão.
 Dados de 2023 atualizados em 26/01/2024, dados sujeitos à revisão.
 * Dados disponibilizados no TABNET em abril de 2024.
 
